Seq.Names,Species.NCBI,Order.IUCN,Family.IUCN,Species.IUCN,Order.Vertlife,Family.Vertlife,Species.Vertlife,Lon,Lat,RangeSize,AnnualTemp,TempRange,TempWarmQuarter,TempColdQuarter,UV,BodyMass,AFR,MaxLongevity,Clade,dN,dS,W,MolRateAll,MolRate12nd,MolRate3rd,Clade.Age,Clade.Age.SD,Tip.Age,Tip.Age.SD,dN.Mean,dN.Mid,dN.Min,dN.Max,dN.QL,dN.QU,dS.Mean,dS.Mid,dS.Min,dS.Max,dS.QL,dS.QU,Habitat,IUCN.Categories,Div.Rate,Div.Rate.DNA,ClaDS.Rate,ClaDS.Rate.DNA,BAMM.Lambda,BAMM.Lambda.DNA,NTR,NTR.DNA,Population,Generation,Island,X,Notes
Rhizomys_sumatrensis_MF405074.1,Rhizomys_sumatrensis,Rodentia,Spalacidae,Rhizomys_sumatrensis,Rodentia,Spalacidae,Rhizomys_sumatrensis,101.5561294,10.64631372,1372330.12,24.11571808,15.43461792,25.88338623,21.54143982,5008.814941,1625,NA,NA,2152,0.004381,0.093041,0.047086768,0.00631109,0.00246224,0.00631109,38.3586428,1.823343537,7.44594204,0.73282648,0.000577869,0.000571047,0.000465415,0.000733408,0.00048192,0.000699696,0.013744758,0.013582492,0.011070025,0.017444292,0.011462584,0.016642454,Terrestrial,2,0.114892144,NA,0.099406913,NA,0.069944193,NA,20,NA,NA,5.791642964,0.001243871,,
Rhynchocyon_udzungwensis_MH056211.1,Rhynchocyon_udzungwensis,Macroscelidea,Macroscelididae,Rhynchocyon_udzungwensis,Macroscelidea,Macroscelididae,Rhynchocyon_udzungwensis,36.63345021,-7.74550145,320.4019429,16.13980865,14.09346924,17.76947021,13.80789948,5490.583984,711,NA,NA,2593,0.016405,1.207845667,0.013582033,0.00327594,0.00146044,0.00327594,63.03676214,2.238354138,47.04264688,2.31057621,0.000339412,0.000340194,0.000295902,0.000377768,0.000304689,0.000368952,0.015314252,0.015349517,0.013351058,0.017044874,0.01374754,0.016647091,Terrestrial,4,0.06532607,0.052433011,0.06079886,0.047354444,0.066479824,0.078508898,14,12,NA,2.330879041,0,,
Rhyncholestes_raphanurus_NC_005829.1,Rhyncholestes_raphanurus,Paucituberculata,Caenolestidae,Rhyncholestes_raphanurus,Paucituberculata,Caenolestidae,Rhyncholestes_raphanurus,-72.99507786,-41.30982876,40999.52394,9.92904892,31.73114014,14.54999542,5.78837204,2616.401367,21,NA,NA,2707,0.006530667,0.363748333,0.017953805,0.00455101,0.00165059,0.00455101,18.89873238,3.831380141,18.89873238,3.831380141,0.000353962,0.00035007,0.000213089,0.000504976,0.000233029,0.000490611,0.016860075,0.016674663,0.010149942,0.02405324,0.011099721,0.023368999,Terrestrial,3,0.022224018,0.025065368,0.050558318,0.042171775,0.070636306,0.075514568,8,8,NA,2.736100174,0.197238809,,
Rousettus_aegyptiacus__MN816349.1,Rousettus_aegyptiacus,Chiroptera,Pteropodidae,Rousettus_aegyptiacus,Chiroptera,Pteropodidae,Rousettus_aegyptiacus,26.64313143,0.99606828,4071413.311,22.20312653,23.43112305,25.25180817,18.72734985,5267.918457,132.24,1,22.9,1863,0.000712667,0.038189667,0.018661243,0.0091541,0.00201543,0.0091541,14.47081702,0.993476686,2.0751722,0.300677699,0.000352048,0.000340669,0.000240022,0.000544189,0.000267477,0.000459717,0.020118266,0.019468022,0.013716388,0.031098429,0.015285364,0.026271146,Terrestrial,2,0.173640915,0.096321759,0.189723649,0.107641352,0.196817432,0.090798148,19,18,NA,5,0.0058798,,
Rousettus_amplexicaudatus_MN816353.1,Rousettus_amplexicaudatus,Chiroptera,Pteropodidae,Rousettus_amplexicaudatus,Chiroptera,Pteropodidae,Rousettus_amplexicaudatus,115.4359882,4.8496509,4281498.886,24.68993378,9.731968384,25.88191223,23.09854584,5218.237305,82.47,NA,NA,1863,0.002422667,0.190282667,0.012731936,0.00687219,0.00188075,0.00687219,14.47081702,0.993476686,6.85421123,0.824576794,0.000355871,0.000352524,0.000239338,0.000462251,0.000288236,0.000439854,0.02618361,0.025937335,0.017609589,0.034010679,0.021207266,0.032362778,Terrestrial,2,0.077561219,0.065603203,0.172632159,0.099806577,0.196325955,0.083079821,17,18,NA,4.867447581,0.028458482,,
Rousettus_lanosus__MN816365.1,Rousettus_lanosus,Chiroptera,Pteropodidae,Rousettus_lanosus,Chiroptera,Pteropodidae,Rousettus_lanosus,34.62819787,0.46636859,209037.6177,19.0612915,8.991623535,20.38071594,17.70574951,5772.023438,103,NA,18.7,1863,0.003823333,0.196292,0.019477785,0.00678926,0.00177866,0.00678926,14.47081702,0.993476686,11.00401174,0.668570424,0.000348117,0.000348702,0.000297764,0.000408388,0.000309557,0.000394,0.014822825,0.014847748,0.01267881,0.017389179,0.013180951,0.016776518,Terrestrial,2,0.075647637,0.058249427,0.185787974,0.107483593,0.202817604,0.089515863,17,17,NA,5,0,,
Rousettus_leschenaultii_MN816354.1,Rousettus_leschenaultii,Chiroptera,Pteropodidae,Rousettus_leschenaultii,Chiroptera,Pteropodidae,Rousettus_leschenaultii,91.78986098,19.59257108,6764789.854,23.82602844,36.14219971,28.43223267,18.11824188,4639.257813,84.88,0.763863014,14,1863,0.001407,0.063323,0.022219415,0.00823363,0.00214966,0.00823363,14.47081702,0.993476686,2.98415836,0.341065955,0.000468167,0.000461779,0.000349766,0.000672398,0.000376131,0.000610232,0.022402956,0.022097285,0.016737161,0.032175914,0.017998798,0.029201119,Terrestrial,2,0.274819221,0.165157418,0.206246258,0.108491154,0.196817432,0.091455015,20,19,NA,4.60234274,0.002519811,,
Rousettus_madagascariensis__MN816357.1,Rousettus_madagascariensis,Chiroptera,Pteropodidae,Rousettus_madagascariensis,Chiroptera,Pteropodidae,Rousettus_madagascariensis,47.57143181,-18.02928966,292740.7547,22.52496185,18.46704346,24.59055328,19.66419983,4858.627441,62.1,NA,NA,1863,0.000806333,0.033991333,0.023721733,0.01061821,0.00220563,0.01061821,14.47081702,0.993476686,1.74321388,0.289405899,0.000466255,0.000458913,0.000291854,0.000822966,0.000346106,0.00064893,0.02161115,0.021270867,0.013527599,0.038144906,0.016042204,0.03007824,Terrestrial,4,0.418277587,0.271179596,0.211895287,0.114909813,0.196817432,0.091403356,21,20,NA,5,0.001422667,,
Rousettus_obliviosus__MN816358.1,Rousettus_obliviosus,Chiroptera,Pteropodidae,Rousettus_obliviosus,Chiroptera,Pteropodidae,Rousettus_obliviosus,43.6710539,-11.8862204,1667.124822,23.75016022,11.12386963,24.89515381,22.00005798,5427.339844,44.1,NA,NA,1863,0.001313667,0.027787667,0.04727517,0.01034108,0.00232784,0.01034108,14.47081702,0.993476686,1.74321388,0.289405899,0.000772432,0.000760269,0.000483507,0.001363386,0.000573385,0.001075065,0.017660979,0.017382894,0.011054971,0.03117263,0.013109947,0.02458042,Terrestrial,4,0.418277587,0.271179596,0.220243773,0.10874458,0.196817432,0.091351472,21,20,17100,4.867447581,1,,
Rucervus_duvaucelii_JN632696.1,Rucervus_duvaucelii,Cetartiodactyla,Cervidae,Rucervus_duvaucelii,Cetartiodactyla,Cervidae,Rucervus_duvaucelii,81.49210732,27.93546503,34612.90091,24.40917358,57.96386719,31.23125305,14.94532623,4160.652832,171223.86,3,22.21,1480,0.000843,0.051622333,0.016330141,0.00779937,0.00227572,0.00779937,8.0266736,0.723607644,3.62014975,0.45708932,0.000239281,0.000234766,0.000188096,0.000333046,0.000191127,0.000304894,0.015061988,0.014777794,0.011840073,0.020964201,0.012030836,0.019192097,Terrestrial,4,0.303788127,0.284803738,0.315429324,0.2492767,0.306218968,0.269029603,22,22,5100,8,0,,
Rucervus_eldi_JN632697.1,Rucervus_eldi,Cetartiodactyla,Cervidae,Rucervus_eldii,Cetartiodactyla,Cervidae,Rucervus_eldii,98.79253986,19.04162057,83737.12573,25.89630127,24.9914624,28.83614502,21.49908905,4887.973145,95471.61,2.624986301,19.76665753,1480,0.001411,0.031996333,0.044098803,0.00960825,0.00245393,0.00960825,8.0266736,0.723607644,3.12146374,0.431365271,0.000443758,0.000431933,0.000333738,0.000688413,0.000345783,0.000609217,0.011416562,0.011112354,0.008586095,0.017710813,0.00889596,0.015673345,Terrestrial,5,0.31738738,0.238172716,0.334337991,0.257975724,0.306976398,0.268171479,23,23,700,5,0,,Synonym
Rupicapra_pyrenaica_pyrenaica_KJ184174.1,Rupicapra_pyrenaica,Cetartiodactyla,Bovidae,Rupicapra_pyrenaica,Cetartiodactyla,Bovidae,Rupicapra_pyrenaica,0.34409813,42.72461461,15147.43555,5.606138229,55.3361377,13.75856476,-1.407638264,2386.075928,30000,1.895890411,18.39,1379,0.000791,0.012639,0.062584065,0.00927968,0.00272107,0.00927968,8.70803482,0.460280838,1.38520494,0.281539208,0.000580958,0.000543545,0.000360863,0.001125205,0.00039554,0.000911787,0.011252093,0.010527476,0.006989265,0.021793155,0.007660879,0.017659638,Terrestrial,2,0.267091364,0.272553032,0.287348448,0.256292982,0.289786648,0.268175301,31,30,50000,6.679182192,0,,
Rupicapra_rupicapra_cartusiana_KJ184175.1,Rupicapra_rupicapra,Cetartiodactyla,Bovidae,Rupicapra_rupicapra,Cetartiodactyla,Bovidae,Rupicapra_rupicapra,15.89798811,45.40502698,205524.1219,5.192625809,69.25584473,14.82338867,-4.035658264,2200.293213,26100,3.75,20.53334247,1379,0.000574333,0.018894667,0.030396585,0.0093442,0.00270146,0.0093442,8.70803482,0.460280838,1.38520494,0.281539208,0.000443151,0.000414612,0.000275264,0.000858298,0.000301715,0.000695504,0.01440025,0.013472896,0.008944751,0.027890534,0.009804271,0.022600525,Terrestrial,2,0.267091364,0.272553032,0.293054805,0.272372329,0.289786648,0.268322057,31,30,3.00E+05,10,0,,
Rusa_alfredi_JN632698.1,Rusa_alfredi,Cetartiodactyla,Cervidae,Rusa_alfredi,Cetartiodactyla,Cervidae,Rusa_alfredi,122.7473359,10.56259945,1689.08983,22.56148071,5.817406616,23.57994843,21.72566833,4991.79248,46475.04,2,19.25,1480,0.002505667,0.035058333,0.071471357,0.00979284,0.00275027,0.00979284,8.0266736,0.723607644,3.26875592,0.292650061,0.000770886,0.000763589,0.000613655,0.000971746,0.000641539,0.000927064,0.011741124,0.011629988,0.009346389,0.014800373,0.009771086,0.014119824,Terrestrial,5,0.54909887,0.258835061,0.370436565,0.259413228,0.30763224,0.268786313,24,23,700,7.0025,0,,
Rusa_timorensis_MF279249.1,Rusa_timorensis,Cetartiodactyla,Cervidae,Rusa_timorensis,Cetartiodactyla,Cervidae,Rusa_timorensis,111.400057,-7.8170588,11319.64527,22.13151398,4.607806396,22.70737915,21.32510071,5079.88916,66375.5,1.750684932,19.92416438,1480,0.000669333,0.018516333,0.036148265,0.00943037,0.00244606,0.00943037,8.0266736,0.723607644,2.20215606,0.373675125,0.000295646,0.000292447,0.000192151,0.000607574,0.000216296,0.000391748,0.009415066,0.009313196,0.006119188,0.019348641,0.006888116,0.012475516,Terrestrial,4,0.66885499,0.540616071,0.41246124,0.305386106,0.307700425,0.269113554,26,25,9999,5,0.095880998,,
Rusa_unicolor_MF176987.1,Rusa_unicolor,Cetartiodactyla,Cervidae,Rusa_unicolor,Cetartiodactyla,Cervidae,Rusa_unicolor,95.32250749,18.64500132,7570390.031,22.33417053,34.92508789,26.8130188,16.92404327,4728.370605,177522.9,2.16,26.41334247,1480,0.000890333,0.014750667,0.060358854,0.00892646,0.00242864,0.00892646,8.0266736,0.723607644,2.20215606,0.373675125,0.000428085,0.000423453,0.000278228,0.000879746,0.00031319,0.000567238,0.007520777,0.007439402,0.004888022,0.01545574,0.005502243,0.009965471,Terrestrial,4,0.901045489,0.905003188,0.427802633,0.33890282,0.307700425,0.26920701,26,26,NA,9,0.001844672,,
Saguinus_oedipus_KC757409.1,Saguinus_oedipus,Primates,Callitrichidae,Saguinus_oedipus,Primates,Callitrichidae,Saguinus_oedipus,-75.69641945,8.71372389,51980.62975,26.01113281,2.481531372,26.343927,25.63401794,5400.975586,430,2.583315068,24.65,2438,0.012815333,0.243417667,0.052647507,0.00543954,0.00210188,0.00543954,22.64803249,0.684667696,16.38749632,0.582387758,0.000773731,0.00077258,0.000711321,0.000843668,0.000725163,0.000830248,0.014409415,0.01438797,0.013247128,0.015711869,0.013504911,0.015461948,Terrestrial,6,0.449435549,0.398178328,0.409022197,0.318649738,0.511821822,0.378068028,21,22,2000,6,0,,
Saiga_tatarica_JN632700.1,Saiga_tatarica,Cetartiodactyla,Bovidae,Saiga_tatarica,Cetartiodactyla,Bovidae,Saiga_tatarica,62.35368974,46.58018714,749562.5872,8.632702637,124.5443066,24.97758026,-8.362863922,2377.646973,29000,1.323,12,1432,0.002869333,0.160850667,0.017838492,0.00926349,0.00255426,0.00926349,11.86420202,0.777354878,6.48765893,0.521136906,0.000441603,0.00044408,0.000362426,0.000531267,0.000372726,0.000502965,0.023023732,0.023152886,0.018895731,0.027698517,0.019432726,0.02622298,Terrestrial,6,0.119489679,0.104136892,0.248699607,0.206420832,0.289869548,0.265407637,25,25,124200,4.658075479,0,,
Saimiri_boliviensis_peruviensis_HQ644340.1,Saimiri_boliviensis,Primates,Cebidae,Saimiri_boliviensis,Primates,Cebidae,Saimiri_boliviensis,-69.12392947,-10.14844384,1373872.354,23.5784729,7.580604858,24.42497406,22.16524811,5248.492188,615.01,NA,30.3,2438,0.000749667,0.016057333,0.046686872,0.00321368,0.00176552,0.00321368,22.64803249,0.684667696,3.0380787,0.450052677,0.000253995,0.0002526,0.000183153,0.000359386,0.000191718,0.000327965,0.005811941,0.005780029,0.004190924,0.008223522,0.004386921,0.007504536,Terrestrial,2,0.12867388,0.121857552,0.342895647,0.24498116,0.511778325,0.377836018,18,18,NA,9.19084589,0,,
Saimiri_oerstedii_oerstedii_HQ644337.1,Saimiri_oerstedii,Primates,Cebidae,Saimiri_oerstedii,Primates,Cebidae,Saimiri_oerstedii,-83.16819033,8.76224647,10599.78796,25.28249054,6.227348633,26.35513306,24.5085144,5077.075195,278.5,NA,NA,2438,0.001784333,0.014977333,0.119135583,0.00626832,0.00264705,0.00626832,22.64803249,0.684667696,2.16774507,0.371133654,0.000835622,0.000817402,0.000548086,0.001315668,0.000615417,0.001177021,0.007809433,0.007639156,0.005122224,0.012295778,0.005751471,0.01100003,Terrestrial,4,0.231084545,0.2139631,0.367636918,0.289070232,0.511778325,0.377866573,19,19,NA,9.19084589,0.005031789,,
Saimiri_sciureus_sciureus_HQ644334.1,Saimiri_sciureus,Primates,Cebidae,Saimiri_sciureus,Primates,Cebidae,Saimiri_sciureus,-56.20938623,1.26489252,956591.7235,25.54053955,7.556251831,26.83217163,24.70639801,5715.606445,743.24,2.940410959,28.6,2438,0.001829333,0.011759667,0.155559965,0.00571486,0.00264276,0.00571486,22.64803249,0.684667696,2.16774507,0.371133654,0.000853991,0.000835371,0.000560135,0.00134459,0.000628945,0.001202895,0.00606028,0.005928141,0.003974951,0.009541775,0.004463259,0.008536248,Terrestrial,2,0.629988475,0.545021357,0.401460143,0.297083764,0.511778325,0.377847647,21,21,NA,10.38169178,0.000204581,,
Santamartamys_rufodorsalis__KU892777.1,Santamartamys_rufodorsalis,Rodentia,Echimyidae,Santamartamys_rufodorsalis,Rodentia,Echimyidae,Santamartamys_rufodorsalis,-74.06179426,11.18748782,89.52285318,21.50414429,4.74729248,22.0677536,20.74145508,4698.148438,500,NA,NA,2185,0.007007333,0.127326667,0.055034295,0.00606953,0.00270332,0.00606953,24.47191856,0.757072043,12.23969326,1.153680152,0.000562303,0.000557017,0.000458878,0.000700808,0.000468802,0.000680534,0.010606309,0.010506601,0.008655485,0.013218815,0.008842658,0.012836407,Terrestrial,6,0.103170125,0.097023298,0.166358781,0.134418108,0.172839914,0.135850777,27,26,50,2.024683805,0,,
Sapajus_flavius_MN218642.1,Sapajus_flavius,Primates,Cebidae,Sapajus_flavius,Primates,Cebidae,Sapajus_flavius,-35.39416123,-8.37840578,21664.31575,25.77852783,10.05402771,26.94771423,24.16347046,5692.900879,2500,NA,NA,2438,0.000927667,0.008133667,0.114052703,0.00434188,0.00221455,0.00434188,22.64803249,0.684667696,3.43232471,0.613004267,0.000285943,0.000277859,0.00018612,0.000457333,0.000204766,0.000401813,0.002790426,0.002711535,0.00181629,0.004462971,0.001998249,0.003921164,Terrestrial,5,1.024717128,1.288600762,0.468006721,0.417212652,0.511848096,0.378362324,23,23,500,16,0.000274556,,
Sarcophilus_harrisii_JX475456.1,Sarcophilus_harrisii,Dasyuromorphia,Dasyuridae,Sarcophilus_harrisii,Dasyuromorphia,Dasyuridae,Sarcophilus_harrisii,146.5863964,-42.0208422,64284.13469,10.62604218,27.96280518,14.73507538,6.890600586,2530.289307,10000,2.194,10.6,2661,0.006149333,0.220291,0.027914592,0.00781418,0.00268444,0.00781418,21.20387477,0.958152109,11.60513144,0.695467105,0.000517383,0.000516041,0.000454046,0.000588843,0.000467822,0.000586225,0.019201497,0.019151682,0.016850895,0.021853562,0.017362129,0.021756384,Terrestrial,5,0.086304288,0.111201313,0.100718896,0.1034993,0.084675915,0.076899056,19,20,140000,4.669082466,0.001166173,,
Scapanulus_oweni__KM506754.1,Scapanulus_oweni,Eulipotyphla,Talpidae,Scapanulus_oweni,Eulipotyphla,Talpidae,Scapanulus_oweni,106.3590073,33.60718401,345005.2709,9.0336586,78.54331055,19.34392853,-2.341457748,3226.365967,36.64,NA,NA,1956,0.007627,0.433972,0.017574867,0.0057967,0.00207028,0.0057967,30.95297485,4.910183347,17.98831012,1.645638937,0.00042336,0.000425227,0.000337974,0.000508223,0.000345216,0.000487242,0.023255356,0.023357954,0.018565097,0.027916926,0.018962877,0.026764444,Terrestrial,2,0.034231376,0.030918599,0.084773859,0.06808459,0.067405602,0.0749684,14,13,NA,2.079960881,0,,
Scaptochirus_moschatus_MG882411.1,Scaptochirus_moschatus,Eulipotyphla,Talpidae,Scaptochirus_moschatus,Eulipotyphla,Talpidae,Scaptochirus_moschatus,113.1531938,38.01321691,1175677.187,9.086141968,103.7218457,22.36767731,-6.166600037,2754.376221,90.51,NA,NA,1956,0.006024,0.231707667,0.025998277,0.00749812,0.00255241,0.00749812,30.95297485,4.910183347,9.02423249,0.790006512,0.000672877,0.000668914,0.000547409,0.000826854,0.000568209,0.000785431,0.025858602,0.025706305,0.021036867,0.031775926,0.021836237,0.030184059,Terrestrial,2,0.242694021,0.141463869,0.154838984,0.110181762,0.216716659,0.102380535,21,20,NA,2.079960881,0,,
Sciurotamias_davidianus_KP708708.1,Sciurotamias_davidianus,Rodentia,Sciuridae,Sciurotamias_davidianus,Rodentia,Sciuridae,Sciurotamias_davidianus,108.497016,32.38416437,1330267.361,11.99126892,78.84878906,22.2080658,0.442228031,3208.055176,433.51,NA,NA,2252,0.011788333,0.668621,0.017630815,0.00543085,0.00175857,0.00543085,24.82562313,1.05349449,22.40395707,1.000274083,0.000520244,0.000516768,0.00046995,0.000597771,0.000483993,0.000573343,0.029314855,0.029118973,0.026480827,0.033683352,0.027272128,0.032306865,Terrestrial,2,0.069394088,0.039569246,0.140248225,0.113935271,0.19934421,0.12797034,20,18,NA,3.792113049,0,,
Sciurus_aberti__MT211954.1,Sciurus_aberti,Rodentia,Sciuridae,Sciurus_aberti,Rodentia,Sciuridae,Sciurus_aberti,-107.513773,33.20628727,270389.0174,10.52409134,69.16387695,19.80124359,1.072130108,3986.503174,623.99,NA,NA,2286,0.003239,0.106841,0.030316077,0.0066432,0.0018155,0.0066432,24.43528296,1.028454068,8.5933463,0.687453306,0.000377137,0.000373038,0.000302668,0.00046731,0.000324613,0.000433898,0.013240009,0.013096106,0.010625633,0.016405682,0.011396078,0.015232675,Terrestrial,2,0.299941921,0.166663034,0.233388284,0.178365757,0.202869431,0.146966134,26,21,NA,5.814248858,0,,
Sciurus_arizonensis__MT240880.1,Sciurus_arizonensis,Rodentia,Sciuridae,Sciurus_arizonensis,Rodentia,Sciuridae,Sciurus_arizonensis,-110.5606073,32.27236106,87227.60883,16.1658493,69.40666016,25.3407959,6.742948914,3967.200684,646.99,NA,NA,2286,0.004424667,0.124725,0.035475379,0.00681003,0.00196028,0.00681003,24.43528296,1.028454068,9.02084151,0.734463385,0.000483342,0.000480476,0.000375689,0.000612782,0.00041251,0.000580676,0.014450112,0.014364439,0.011231704,0.018319903,0.012332518,0.017360058,Terrestrial,1,0.481703599,NA,0.244742751,NA,0.202869431,NA,27,NA,NA,5.814248858,0,,
Sciurus_carolinensis__MT240881.1,Sciurus_carolinensis,Rodentia,Sciuridae,Sciurus_carolinensis,Rodentia,Sciuridae,Sciurus_carolinensis,-87.94678694,40.02076528,4080719.924,11.43524399,89.65166992,23.1679245,-1.199379635,2598.058105,506.5,1,23.8,2286,0.003591667,0.124296333,0.028895999,0.00696952,0.00179903,0.00696952,24.43528296,1.028454068,9.02084152,0.73446334,0.000399617,0.000397248,0.000310612,0.000506636,0.000341055,0.000480091,0.014639096,0.014552304,0.011378597,0.018559499,0.012493808,0.017587101,Terrestrial,2,0.190599622,0.151790147,0.207363801,0.154897957,0.202024872,0.147074346,24,22,NA,7.612,0.001043711,,
Sciurus_colliaei__MT240882.1,Sciurus_colliaei,Rodentia,Sciuridae,Sciurus_colliaei,Rodentia,Sciuridae,Sciurus_colliaei,-106.8854532,24.33011987,81302.04162,21.86455994,35.22640625,26.00883484,16.84554138,4701.538086,498,NA,NA,2286,0.002282667,0.076661667,0.029775855,0.00830082,0.00230583,0.00830082,24.43528296,1.028454068,5.99368474,0.750004251,0.00038451,0.000382272,0.000292553,0.000492715,0.000307543,0.000477247,0.013912476,0.013831471,0.010585253,0.017827584,0.011127617,0.017267896,Terrestrial,2,0.269183105,NA,0.246471276,NA,0.202195844,NA,28,NA,NA,5.814248858,0,,
Sciurus_granatensis__MT240889.1,Sciurus_granatensis,Rodentia,Sciuridae,Sciurus_granatensis,Rodentia,Sciuridae,Sciurus_granatensis,-73.8532518,7.06336667,988528.2317,23.10241089,4.944141541,23.83626556,22.40456238,5417.165527,250,NA,11.5,2286,0.001679,0.064917333,0.025863663,0.00794386,0.00201884,0.00794386,24.43528296,1.028454068,5.82988598,0.668217241,0.000286256,0.000281132,0.000220209,0.000396385,0.000229408,0.000351066,0.012069061,0.011852995,0.009284398,0.016712274,0.009672222,0.014801539,Terrestrial,2,0.334303738,0.298521271,0.257379317,0.204764071,0.202558888,0.147868021,28,25,NA,5.814248858,0.005666987,,
Sciurus_griseus__MT211955.1,Sciurus_griseus,Rodentia,Sciuridae,Sciurus_griseus,Rodentia,Sciuridae,Sciurus_griseus,-120.9208189,40.27165341,376963.8534,11.94483871,60.3338916,20.80174103,4.118382645,2953.125,731,NA,NA,2286,0.005085,0.118689,0.04284306,0.00690154,0.00222098,0.00690154,24.43528296,1.028454068,8.5933463,0.687453306,0.00058337,0.000577029,0.000468178,0.000722853,0.000502124,0.000671169,0.014640151,0.01448103,0.011749303,0.018140597,0.012601223,0.016843544,Terrestrial,2,0.281789539,0.166663034,0.234664683,0.157438636,0.202869431,0.146876899,26,21,NA,5.814248858,9.71E-06,,
Sciurus_ignitus__MT259128.1,Sciurus_ignitus,Rodentia,Sciuridae,Sciurus_ignitus,Rodentia,Sciuridae,Sciurus_ignitus,-67.38159651,-13.52665827,2083951.61,23.0868576,14.34381714,24.67214508,20.60198517,5110.15625,190,NA,NA,2286,0.002668667,0.079171667,0.033707345,0.01258353,0.00319964,0.01258353,24.43528296,1.028454068,5.40577184,0.424644733,0.000485592,0.000484706,0.000414843,0.000661183,0.00042558,0.000571944,0.015711597,0.015682944,0.013422467,0.021392955,0.013769897,0.018505572,Terrestrial,2,0.380268617,0.524761929,0.277816712,0.202763625,0.202242375,0.148384647,31,27,NA,5.814248858,0,,
