"Species.FishBase","Lon","Lat","RangeSize","AnnualTemp","TempRange","TempWarmQuarter","TempColdQuarter","UV","Length","BodyMass","Low_Elev","Up_Elev","Deep","IUCN.Categories","Habitat","Map.Source","Seq.Names","Accession","Species.NCBI","Order.FTL","Family.FTL","Species.FTL","Backbone","MolRateAll","MolRate12nd","MolRate3rd","Clade","dN","dS","W","Clade.Age","Clade.Age.SD","Tip.Age","Tip.Age.SD","dN.Mean","dN.Mid","dN.Min","dN.Max","dN.QL","dN.QU","dS.Mean","dS.Mid","dS.Min","dS.Max","dS.QL","dS.QU","Div.Rate","Div.Rate.DNA","ClaDS.Rate","ClaDS.Rate.DNA","BAMM.Lambda","BAMM.Lambda.DNA","NTR","NTR.DNA"
"Paralichthys_californicus",-117.57360248,32.60862318,382284.181729457,17.063606262207,9.54506397247314,20.6835765838623,13.8679189682007,312.153244628906,152,40838.15,1,183,92,2,"Marine","AquMap","Paralichthys_californicus_MT859134.1","MT859134.1","Paralichthys_californicus","Pleuronectiformes","Paralichthyidae","Paralichthys_californicus","Paralichthyidae",0.00335015,0.00041683,0.01335023,4759,0.00148533333333333,0.0924566666666667,0.0160651836896564,75.25408191,0.739941746215393,13.56113441,1.25653223922025,0.000110498650896958,0.000109247681992719,8.8447213884974e-05,0.000148136357522445,9.40468598230464e-05,0.000130808991054329,0.00687814425477766,0.00680027593229816,0.0055055214800887,0.00922095634784571,0.00585407933328509,0.00814239000196121,0.161936669068865,0.0907848919566287,0.119163621,0.027168826,0.143465927,0.058907722,40,39
"Paralichthys_adspersus",-77.31901555,-14.93718314,172957.614116365,17.7211399078369,8.06030464172363,20.9705696105957,15.264820098877,4512.19086914063,70,4951.91,1,35,18,2,"Marine","AquMap","Paralichthys_adspersus_MW288827.1","MW288827.1","Paralichthys_adspersus","Pleuronectiformes","Paralichthyidae","Paralichthys_adspersus","Paralichthyidae",0.00404716,0.00056947,0.01445116,4759,0.00255466666666667,0.097793,0.0261232058190941,75.25408191,0.739941746215393,12.43205956,1.20658223305786,0.000207524729108248,0.000204489682817427,0.000168281756533933,0.000285118443015206,0.000176506236981699,0.000260317646235484,0.00794407587435394,0.00782789387464689,0.0064418493541452,0.0109143741771083,0.00675668362466778,0.00996499618148749,0.111795228459587,0.045415297832776,0.127468885,0.031769669,0.143465927,0.058907722,40,38
"Paralichthys_olivaceus",123.82314398,27.20467317,2538815.9959624,22.1232109069824,13.4295082092285,27.9416313171387,16.3822860717773,0,103,14634.17,10,200,105,1,"Marine","AquMap","Paralichthys_olivaceus_NC_002386.1","NC_002386.1","Paralichthys_olivaceus","Pleuronectiformes","Paralichthyidae","Paralichthys_olivaceus","Paralichthyidae",0.00534885,0.00063506,0.02106548,4759,0.002572,0.135063666666667,0.0190428711397835,75.25408191,0.739941746215393,12.43205956,1.20658223305786,0.00020893277789656,0.000205877138911699,0.000169423542982232,0.000287052962722512,0.000177703826272284,0.000262083893313282,0.0109717057035621,0.0108112446595089,0.00889695370716871,0.0150740379754403,0.00933177696618626,0.013762834994233,0.0843592264296918,0.0364380540929286,0.110155486,0.03404236,0.143465927,0.058907722,39,37
"Pleuronichthys_cornutus",126.18591385,30.79913593,1541937.26837701,20.8543491363525,15.2691736221313,27.6342124938965,14.3507270812988,486.031127929688,30,479.29,2,170,86,1,"Marine","AquMap","Pleuronichthys_cornutus_JQ639071.1","JQ639071.1","Pleuronichthys_cornutus","Pleuronectiformes","Pleuronectidae","Pleuronichthys_cornutus","Pleuronectidae",0.00485253,0.00071529,0.0189398,4759,0.000535666666666667,0.0540963333333333,0.00990208824997381,75.25408191,0.739941746215393,3.03963213,0.539751457237358,0.000182112949145486,0.000176245244075903,0.000117856118727389,0.000348676623586552,0.000130419165325258,0.000256946685327731,0.018391368017344,0.017798795529455,0.0119021478855938,0.0352124334568998,0.0131708748733483,0.0259487371593978,0.0449898565948323,0.0449898563575728,0.08356463,0.031251098,0.143214715,0.058907722,35,35
"Pleuronichthys_japonicus",129.19611736,31.50057111,674225.220679169,21.5100440979004,14.046820640564,27.9015865325928,15.6366386413574,903.618035888672,24,236.89,40,143,91.5,1,"Marine","AquMap","Pleuronichthys_japonicus_KY038655.1","KY038655.1","Pleuronichthys_japonicus","Pleuronectiformes","Pleuronectidae","Pleuronichthys_japonicus","Pleuronectidae",0.00636215,0.00087631,0.02125672,4759,0.00102,0.0760916666666667,0.0134048844595335,75.25408191,0.739941746215393,3.03963213,0.539751457237358,0.000346773879517851,0.0003356007759006,0.000224417998323466,0.000663939308136186,0.000248340165460665,0.000489269979528848,0.0258692180872345,0.0250357082087286,0.0167415093357154,0.0495296554133293,0.0185260951864488,0.0364993805807019,0.0449898565948323,0.0449898563575728,0.079395619,0.033858834,0.143214715,0.058907722,35,35
"Verasper_variegatus",132.36201003,38.07934173,1625551.77390318,14.8000288009644,19.7187843322754,24.0414810180664,6.78953695297241,0,60,4000,1,200,100.5,4,"Marine","Marine GBIF","Verasper_variegatus_MK210571.1","MK210571.1","Verasper_variegatus","Pleuronectiformes","Pleuronectidae","Verasper_variegatus","Pleuronectidae",0.00405582,0.00077746,0.01422672,4759,0.00223333333333333,0.0342276666666667,0.0652493596797912,75.25408191,0.739941746215393,6.09783813,0.704667829289624,0.000371260343015141,0.000362641511209973,0.000272199018271583,0.000489128605708248,0.00029505311670866,0.000476796266979982,0.00568986952266026,0.00555777885008562,0.0041716734019673,0.00749629740596119,0.00452193122134259,0.00730729419138887,0.0446229777435588,0.0446229767789449,0.131090183,0.053787679,0.143465927,0.090727164,34,34
"Verasper_moseri",131.03732494,40.72338413,1807852.43646106,5.20499706268311,5.12605762481689,10.1540622711182,6.37607479095459,0.001,70,4000,1,900,450.5,4,"Marine","AquMap","Verasper_moseri_EF025506.1","EF025506.1","Verasper_moseri","Pleuronectiformes","Pleuronectidae","Verasper_moseri","Pleuronectidae",0.00330365,0.00052364,0.01238687,4759,0.001278,0.0286616666666667,0.0445891725300925,75.25408191,0.739941746215393,6.09783813,0.704667829289624,0.000212449575391052,0.000207517545370006,0.000155762841201977,0.000279898369296332,0.000168840843203135,0.000272841326507649,0.00476460008868014,0.00465398960319247,0.00349328844568388,0.00627727211370503,0.00378658839405883,0.00611900403227966,0.0446229777435588,0.0446229767789449,0.126739444,0.047665054,0.143465927,0.090727164,34,34
"Clidoderma_asperrimum",22.25812715,40.9479425,3001906.96551749,4,2.22045063972473,4.3868842124939,2.9031867980957,0.001,62,4023.49,6,1900,953,4,"Marine","AquMap","Clidoderma_asperrimum_MK210570.1","MK210570.1","Clidoderma_asperrimum","Pleuronectiformes","Pleuronectidae","Clidoderma_asperrimum","Pleuronectidae",0.00364576,0.00048319,0.01305757,4759,0.002098,0.0941126666666667,0.0222924296410685,75.25408191,0.739941746215393,10.88075797,1.15949331851879,0.000195094670942947,0.000191199196897427,0.000149047167318801,0.000271265649493749,0.000165147600884026,0.000244805621980497,0.00875161093179057,0.00857686667518681,0.0066859992256841,0.0121685098421936,0.00740823694604292,0.0109815585793978,0.122898359009665,0.065132061900974,0.163938148,0.061150911,0.143465927,0.118783634,40,38
"Reinhardtius_hippoglossoides",-9.35826362,58.16771035,6684122.47815789,4,2.54060769081116,3.27992510795593,1.73704588413239,0.001,110,14039.93,1,2200,1100.5,1,"Marine","AquMap","Reinhardtius_hippoglossoides_NC_009711.1","NC_009711.1","Reinhardtius_hippoglossoides","Pleuronectiformes","Pleuronectidae","Reinhardtius_hippoglossoides","Pleuronectidae",0.00283201,0.00037155,0.01078643,4759,0.000963333333333333,0.0630406666666667,0.0152811412738867,75.25408191,0.739941746215393,6.05814973,0.843320267108227,0.00016200703379787,0.000162101648731447,0.000111858641641295,0.000215596279628822,0.000122901036370738,0.000205072088727072,0.0106017627148515,0.0106079543292002,0.0073200449911713,0.0141086503792257,0.00804266083062519,0.0134199458699797,0.0863975471989319,0.065132061900974,0.147902048,0.067415649,0.143465927,0.118783634,40,38
"Hippoglossus_hippoglossus",-11.51900687,62.31848135,4862642.15572737,4,2.98135161399841,4.84603357315063,3.15607953071594,0.001,470,966150.16,50,2000,1025,5,"Marine","AquMap","Hippoglossus_hippoglossus_NC_009709.1","NC_009709.1","Hippoglossus_hippoglossus","Pleuronectiformes","Pleuronectidae","Hippoglossus_hippoglossus","Pleuronectidae",0.00282264,0.00044052,0.01001422,4759,0.000376,0.0162666666666667,0.0231147540983607,75.25408191,0.739941746215393,1.15365179,0.33777123340989,0.000356399771424135,0.000339909601818352,0.000177117210140149,0.000924148542131096,0.000196329553885909,0.000623897754801272,0.0154187135155122,0.0147053090148365,0.00766251760180785,0.0399808943758843,0.00849368991988683,0.0269913213070054,0.0910139575368777,0.0910139554740504,0.137697634,0.063380795,0.143347778,0.118783634,38,38
"Hippoglossus_stenolepis",9.66161225,55.36256389,3370708.6747441,4,3.79118418693542,4.30062389373779,1.70201814174652,0.001,258,218563.52,6,1200,603,2,"Marine","AquMap","Hippoglossus_stenolepis_NC_009710.1","NC_009710.1","Hippoglossus_stenolepis","Pleuronectiformes","Pleuronectidae","Hippoglossus_stenolepis","Pleuronectidae",0.00268341,0.00041429,0.00985313,4759,0.000188666666666667,0.015577,0.0121118743446534,75.25408191,0.739941746215393,1.15365179,0.33777123340989,0.000178831800200408,0.000170557477508145,8.88726426767058e-05,0.000463712832310461,9.85128789888513e-05,0.000313055079093546,0.0147649979773238,0.0140818400732034,0.0073376456977476,0.0382858027680215,0.00813357835340638,0.02584695565569,0.0910139575368777,0.0910139554740504,0.142163782,0.059099415,0.143347778,0.118783634,38,38
"Pseudopleuronectes_yokohamae",130.77364686,36.2280033,174785.013670135,8.67536465167999,12.4291095733643,18.4430122375488,8.39093399047852,0.001,45,1147.2,0,713,356.5,3,"Marine","Marine GBIF","Pseudopleuronectes_yokohamae_KT224485.1","KT224485.1","Pseudopleuronectes_yokohamae","Pleuronectiformes","Pleuronectidae","Pseudopleuronectes_yokohamae","Pleuronectidae",0.00329482,0.00022974,0.01379857,4759,0.000596666666666667,0.0774916666666667,0.00769975266157651,75.25408191,0.739941746215393,6.8226961,0.77451091573751,8.85837174024521e-05,8.71140991820872e-05,6.58649758428242e-05,0.000116776191643952,7.13808389615239e-05,0.000109775021971897,0.0115047484375056,0.0113138827974054,0.00855416774249194,0.0151662263421385,0.00927053661317333,0.0142569543200652,0.44725517583841,0.350903279426513,0.244338141,0.101459935,0.143465927,0.187672347,40,39
"Platichthys_bicoloratus",131.73974508,39.86395759,936374.01657527,11.4157991409302,55.5873277664185,22.5479816436768,0.824867916107178,1431.92495727539,50,1235.8,0,150,75,4,"Marine&Freshwater","Marine GBIF","Kareius_bicoloratus_AP002951.1","AP002951.1","Kareius_bicoloratus","Pleuronectiformes","Pleuronectidae","Kareius_bicoloratus","Pleuronectidae",0.00534325,0.00059448,0.02012331,4759,0.00210866666666667,0.0583346666666667,0.0361477451943956,75.25408191,0.739941746215393,4.62139033,0.618935898953286,0.000464280615903483,0.000459101987561842,0.000336777180795949,0.000610459076612614,0.000361854958748911,0.000584557532961574,0.0128439716891516,0.0127007088572989,0.00931668570155143,0.01688788811943,0.0100104434399138,0.0161713415267795,0.127568517316325,0.127568501046558,0.192556423,0.093111123,0.143465927,0.187672347,40,40
"Platichthys_stellatus",-11.96634856,55.09194744,3797175.20495215,3.57138960361481,41.8380077457428,9.36730828285217,-3.23215374946594,702.511608398437,91,11837.87,1,600,300.5,2,"Marine&Freshwater","AquMap","Platichthys_stellatus_EF424428.1","EF424428.1","Platichthys_stellatus","Pleuronectiformes","Pleuronectidae","Platichthys_stellatus","Pleuronectidae",0.00317257,0.0002433,0.01390352,4759,0.000265666666666667,0.035954,0.00738907122063377,75.25408191,0.739941746215393,4.62139033,0.618935898953286,5.84937797779128e-05,5.78413348224452e-05,4.24298787692652e-05,7.6910509652269e-05,4.55893775091498e-05,7.36472263310741e-05,0.00791625605320606,0.00782795741106472,0.00574224790942344,0.0104086843062899,0.00616983869120693,0.00996704783754368,0.242466362658758,0.242466333267367,0.200412613,0.079696237,0.143465927,0.187672347,42,42
"Limanda_limanda",0.54261183,57.03220278,1656157.37909948,10.591778755188,11.0293645858765,15.4175710678101,6.18603610992432,1350.6220123291,40,699.46,200,1,100.5,2,"Marine","AquMap","Limanda_limanda_MN122886.1","MN122886.1","Limanda_limanda","Pleuronectiformes","Pleuronectidae","Limanda_limanda","Pleuronectidae",0.00431876,0.00038355,0.01662224,4759,0.000415666666666667,0.0625393333333333,0.00664648381285378,75.25408191,0.739941746215393,3.05402243,0.536445461257661,0.000140516674728618,0.00013699066887691,9.23462987684914e-05,0.000219314907363634,0.000100264064274124,0.000201524858242116,0.0211415055968195,0.0206109986474324,0.0138940079248972,0.0329971325499201,0.0150852792389596,0.0303205219355809,0.266909129199099,0.178943056837316,0.20828628,0.078661755,0.143465927,0.187672347,41,39
"Cleisthenes_herzensteini",135.9003424,39.17065366,666924.592525391,4,9.92960262298584,13.6642904281616,5.79359149932861,0.001,47,1232.96,300,1200,750,1,"Marine","AquMap","Cleisthenes_herzensteini_KT223828.1","KT223828.1","Cleisthenes_herzensteini","Pleuronectiformes","Pleuronectidae","Cleisthenes_herzensteini","Pleuronectidae",0.00529984,0.00064269,0.02045093,4759,0.001461,0.0680973333333333,0.0214545846141797,75.25408191,0.739941746215393,2.66783869,0.463020294703185,0.000564156943398973,0.000554378675628714,0.000346278607092525,0.000823515684845451,0.000419397376903827,0.000787567279695338,0.0262954027563,0.0258396368700756,0.0161400751084066,0.0383841355894243,0.0195481471417834,0.0367085773907187,0.358069349282116,0.22762360693609,0.202426437,0.087660624,0.143465927,0.187672347,40,39
"Hippoglossoides_platessoides",-10.91885546,62.1919969,7089508.0966449,4,3.59646940231323,5.19422054290771,2.92123508453369,0.001,82.59999847,4541.99,10,3000,1505,1,"Marine","AquMap","Hippoglossoides_platessoides_MN122825.1","MN122825.1","Hippoglossoides_platessoides","Pleuronectiformes","Pleuronectidae","Hippoglossoides_platessoides","Pleuronectidae",0.00417543,0.00037584,0.01648493,4759,0.000237666666666667,0.053805,0.00441718551559644,75.25408191,0.739941746215393,2.66783869,0.463020294703185,9.17736483329838e-05,9.018297871852e-05,5.63305149114694e-05,0.000133964563836369,6.82250353028585e-05,0.000128116694141633,0.0207764985212743,0.0204163892143757,0.0127525807355327,0.0303280365661256,0.0154453633568175,0.0290041461218396,0.105250624579616,0.105250619062321,0.204114111,0.131047165,0.143465927,0.187672347,37,37
"Bothus_myriaster",112.0552752,0.16234443,12193447.2867758,27.8116016387939,5.2509593963623,29.6742782592773,25.6200981140137,1193.88471679688,27,247.91,10,155,82.5,2,"Marine","AquMap","Bothus_myriaster_KJ433563.1","KJ433563.1","Bothus_myriaster","Pleuronectiformes","Bothidae","Bothus_myriaster","Bothidae",0.0380959,0.00552754,0.26305657,4785,0.0393996666666667,0.621435,0.063401106578591,41.25000032,4.89897948860984e-07,41.25,0,0.000955143434343434,0.000955143434343434,0.000955143434343434,0.000955143434343434,0.000955143434343434,0.000955143434343434,0.0150650909090909,0.0150650909090909,0.0150650909090909,0.0150650909090909,0.0150650909090909,0.0150650909090909,0.252771820701435,NA,0.122642805,NA,0.143410593,NA,44,NA
"Chascanopsetta_lugubris",85.41528397,0.35760795,21156339.8402754,4,1.15663862228394,7.31382656097412,6.63057374954224,0.001,40,701.9,120,1000,560,2,"Marine","AquMap","Chascanopsetta_lugubris_KJ433561.1","KJ433561.1","Chascanopsetta_lugubris","Pleuronectiformes","Bothidae","Chascanopsetta_lugubris","Bothidae",0.03087721,0.00353345,0.30534976,4785,0.0264786666666667,0.601281666666667,0.0440370430940574,41.25000032,4.89897948860984e-07,37.6511289,0.630986932270992,0.00070345803768649,0.000704688394684507,0.000675543055452087,0.000731537147911487,0.000677451713660208,0.000723235714732367,0.0159742341506444,0.0160021732880517,0.0153403364074471,0.0166118589376907,0.0153836785138652,0.0164233487063977,0.263657381256996,0.0804678530529955,0.128776514,0.038372467,0.143410593,0.092282886,42,39
"Grammatobothus_polyophthalmus",111.23739794,-0.51373406,11531245.0407718,28.0729236602783,4.93726348876953,29.7836265563965,26.0049209594727,2956.31525878906,21,97.4,1,90,45.5,2,"Marine","AquMap","Grammatobothus_polyophthalmus_MK770643.1","MK770643.1","Grammatobothus_polyophthalmus","Pleuronectiformes","Bothidae","Grammatobothus_polyophthalmus","Bothidae",0.02032162,0.00211745,0.24136025,4785,0.0139113333333333,0.683429666666667,0.0203551791966889,41.25000032,4.89897948860984e-07,37.6511289,0.630986932270992,0.000369582025086963,0.000370228428719513,0.000354916081829868,0.000384334197730726,0.000355918850620564,0.000379972799721041,0.0181566578960446,0.0181884141201634,0.0174361560957224,0.018881395934517,0.0174854196655002,0.0186671311536697,0.164109257387073,NA,0.13734795,NA,0.143410593,NA,40,NA
"Asterorhombus_intermedius",117.65793038,-4.83230213,8645500.57170071,28.3076763153076,4.32351207733154,29.7728977203369,26.5537128448486,2873.62283203125,20,157.7,1,96,48.5,2,"Marine","AquMap","Asterorhombus_intermedius_MK256952.1","MK256952.1","Asterorhombus_intermedius","Pleuronectiformes","Bothidae","Asterorhombus_intermedius","Bothidae",0.03058843,0.00398299,0.25012922,4785,0.0270626666666667,0.572465,0.0472739235877594,41.25000032,4.89897948860984e-07,37.67014413,0.429501060459143,0.000718504385504617,0.000717858253201337,0.000700579647077437,0.00074215779316051,0.000703796827107497,0.000735954758329709,0.0151987466022528,0.0151850787648016,0.0148195790386825,0.0156990944866839,0.0148876330478677,0.0155678797627932,0.0938663735756817,NA,0.115874933,NA,0.143410593,NA,41,NA
"Lophonectes_gallus",144.88216598,-34.83603018,1425312.17168809,17.6505712509155,4.36784029006958,16.393383026123,13.2961959838867,0.001,20,84.75,40,240,140,2,"Marine","AquMap","Lophonectes_gallus_KJ433567.1","KJ433567.1","Lophonectes_gallus","Pleuronectiformes","Bothidae","Lophonectes_gallus","Bothidae",0.01425019,0.00123175,0.17481491,4785,0.007973,0.324799666666667,0.0245474389854669,41.25000032,4.89897948860984e-07,35.47284434,0.550895447415547,0.000224817141636446,0.0002245619490385,0.000216640766053487,0.000232474321326164,0.000217944551490612,0.000231197673740063,0.00915847644104732,0.00914808054605818,0.00882539177230451,0.00947041039449363,0.00887850466273259,0.00941840303083923,0.0745796277034404,0.0260597437137139,0.138109297,0.038471456,0.143410593,0.092282886,38,35
"Psettina_iijimae",127.77935636,0.42434692,7568650.898344,26.538179397583,6.17643785476685,28.9047565460205,23.9655895233154,2233.96303710937,8.5,6.23,82,110,96,2,"Marine","AquMap","Psettina_iijimae_KP134336.1","KP134336.1","Psettina_iijimae","Pleuronectiformes","Bothidae","Psettina_iijimae","Bothidae",0.01311587,0.00143826,0.13926977,4785,0.00676466666666667,0.263766333333333,0.0256464370610856,41.25000032,4.89897948860984e-07,30.49317034,0.859049536116024,0.000222019844836753,0.000221004454453238,0.00020997239112408,0.000245464352417044,0.000211328400741515,0.000234523503755761,0.00865694693995654,0.00861735507068064,0.008187195384059,0.00957108980995636,0.0082400686004908,0.00914448674477334,0.262333090989416,NA,0.13557402,NA,0.143410593,NA,45,NA
