Seq.Names,Species.NCBI,Order.BL,Family.BL,Species.BL,Order.IOC,Family.IOC,Species.IOC,,Migration,Lon,Lat,RangeSize,AnnualTemp,TempRange,TempWarmQuarter,TempColdQuarter,UV,Habitat,Clade,dN,dS,W,MolRateAll,MolRate12nd,MolRate3rd,Clade.Age,Clade.Age.SD,Tip.Age,Tip.Age.SD,dN.Mean,dN.Mid,dN.Min,dN.Max,dN.QL,dN.QU,dS.Mean,dS.Mid,dS.Min,dS.Max,dS.QL,dS.QU,BodyMass,Island,IUCN.Categories,Population,Div.Rate,Div.Rate.DNA,BAMM.Lambda,BAMM.Lambda.DNA,ClaDS.Rate,ClaDS.Rate.DNA,NTR,NTR.DNA,AFR,MaxLongevity,Generation
Ramphastos_sulfuratus_MN356196.1,Ramphastos_sulfuratus,PICIFORMES,Ramphastidae,Ramphastos_sulfuratus,PICIFORMES,Ramphastidae,Ramphastos_sulfuratus,,1,-86.18413304,14.85840574,679911.5721,25.06052246,12.06513184,26.53326416,23.1848999,4879.125,Terrestrial,1720,0.004815333,0.158329,0.030413464,0.00342285,0.00133878,0.00762716,45.31209898,2.302389021,17.19459825,1.527068853,0.000282209,0.000281061,0.000215408,0.000342571,0.000239163,0.000333536,0.009279079,0.009241331,0.007082665,0.011263778,0.007863723,0.010966708,409.7,0.059405941,2,1732265,0.126300127,0.162845656,0.197960653,0.15819411,0.151869546,0.147649361,27,29,2.214086767,16.44143959,5.457539994
Pteroglossus_azara_flavirostris_DQ780882.1,Pteroglossus_azara,PICIFORMES,Ramphastidae,Pteroglossus_azara,PICIFORMES,Ramphastidae,Pteroglossus_azara,,1,-69.09490243,-3.12913508,3118316.095,24.60577698,5.210948486,25.24736328,23.66637878,5224.109375,Terrestrial,1720,0.006383667,0.183027333,0.034878215,0.00351316,0.00155749,0.00722301,45.31209898,2.302389021,17.19459825,1.527068853,0.000374123,0.000372601,0.000285566,0.000454144,0.000317057,0.000442167,0.010726557,0.010682921,0.008187517,0.013020857,0.009090414,0.012677445,144.5,0,2,493598,0.218246409,0.333181748,0.198696388,0.159980281,0.189958812,0.175345567,29,32,1.734603316,13.22319021,4.015450375
Semnornis_frantzii_MN356206.1,Semnornis_frantzii,PICIFORMES,Ramphastidae,Semnornis_frantzii,PICIFORMES,Semnornithidae,Semnornis_frantzii,,1,-83.25772204,9.5187212,15874.28647,17.93622742,4.158877563,18.6697052,17.47043762,4394.598633,Terrestrial,1720,0.007255667,0.248184667,0.029234951,0.00321084,0.00133798,0.00730263,45.31209898,2.302389021,23.5491385,1.692245361,0.000309672,0.000309782,0.000242502,0.000372345,0.000269434,0.000363575,0.010592538,0.010596296,0.008294919,0.012736291,0.00921617,0.012436327,57.3,0,2,2900,0.070967891,0.064247786,0.19761485,0.157972185,0.091231598,0.056829755,25,26,1.465731302,11.47612448,3.513932295
Eubucco_bourcierii_MN356176.1,Eubucco_bourcierii,PICIFORMES,Ramphastidae,Eubucco_bourcierii,PICIFORMES,Capitonidae,Eubucco_bourcierii,,1,-77.06647714,3.02378991,234502.7017,20.2616806,3.923754578,20.77469482,19.63588104,5063.829102,Terrestrial,1720,0.009605,0.259454333,0.037020002,0.0045487,0.00183893,0.01048708,45.31209898,2.302389021,20.52763257,1.459305796,0.000470297,0.000466946,0.000405823,0.000566057,0.000418326,0.000537116,0.012703855,0.012613331,0.010962257,0.015290566,0.01130001,0.014508793,37,0,2,675886,0.131267452,0.066570371,0.197846391,0.157843522,0.097546587,0.045497807,26,26,1.276055899,9.89246757,2.610253509
Capito_niger_MK060126.1,Capito_niger,PICIFORMES,Ramphastidae,Capito_niger,PICIFORMES,Capitonidae,Capito_niger,,1,-56.72929986,2.1718424,1107267.206,25.33434906,7.320159302,26.56027222,24.48131561,5724.291992,Terrestrial,1720,0.006997667,0.260314,0.026881638,0.00505822,0.00159197,0.01328787,45.31209898,2.302389021,20.52763257,1.459305796,0.000342632,0.00034019,0.00029566,0.000412397,0.000304769,0.000391312,0.012745947,0.012655123,0.010998579,0.015341229,0.011337451,0.014556866,57.4,0,2,494669,0.208220493,0.236111734,0.198191799,0.158059724,0.178901829,0.08656471,28,30,1.391202673,10.73309108,3.074016294
Tricholaema_leucomelas_MN356262.1,Tricholaema_leucomelas,PICIFORMES,Ramphastidae,Tricholaema_leucomelas,PICIFORMES,Lybiidae,Tricholaema_leucomelas,,1,22.76143002,-24.07782952,3123368.529,19.81260529,39.88090576,24.39766541,13.33084717,4812.236328,Terrestrial,1720,0.007708333,0.393749667,0.019576736,0.00329213,0.00130775,0.00778812,45.31209898,2.302389021,21.56041609,1.548780736,0.000359348,0.000355698,0.000295743,0.0004293,0.00031282,0.000406935,0.018355878,0.018169419,0.015106871,0.021929088,0.01597918,0.020786646,32.2,0,2,1323126,0.143892645,0.123819354,0.199263265,0.158000278,0.177977625,0.064083472,28,29,1.305449228,10.40501595,3.315156979
Pogoniulus_bilineatus_MK060142.1,Pogoniulus_bilineatus,PICIFORMES,Ramphastidae,Pogoniulus_bilineatus,PICIFORMES,Lybiidae,Pogoniulus_bilineatus,,1,20.41756882,-2.39313276,7153853.604,23.47503204,11.57979492,25.20615997,21.84059448,5430.205078,Terrestrial,1720,0.006811667,0.281493333,0.024198323,0.00324154,0.00122578,0.0078671,45.31209898,2.302389021,21.56041609,1.548780736,0.000317547,0.000314322,0.000261341,0.000379362,0.000276432,0.000359598,0.013122696,0.012989396,0.010799967,0.015677199,0.011423585,0.014860463,13.1,0.008287293,2,4369927,0.084162524,0.069444478,0.197418793,0.157835152,0.118365699,0.059234307,27,28,1.0810922,8.290593864,2.280895368
Megalaima_virens_MK060136.1,Megalaima_virens,PICIFORMES,Ramphastidae,Megalaima_virens,PICIFORMES,Megalaimidae,Psilopogon_virens,,1,101.9795149,24.4877016,3256344.791,18.61673737,48.75353516,24.5569519,11.1933136,4290.665527,Terrestrial,1720,0.006879333,0.278982333,0.02465867,0.00359635,0.00129812,0.00919747,45.31209898,2.302389021,22.05455989,1.94648278,0.000314419,0.000311063,0.000254777,0.00042021,0.000265993,0.000373429,0.012750831,0.012614739,0.010332153,0.01704106,0.010786992,0.015143939,202,0.024464832,2,2258301,0.157046437,0.089592507,0.197495354,0.157524456,0.1108324,0.055665593,27,27,1.782669664,14.90177461,4.325028424
Psilopogon_haemacephalus_MN356190.1,Psilopogon_haemacephalus,PICIFORMES,Ramphastidae,Megalaima_haemacephala,PICIFORMES,Megalaimidae,Psilopogon_haemacephalus,,1,90.69143036,17.86081239,5975609.967,24.85219421,30.67395996,28.83340454,19.9612442,4797.425781,Terrestrial,1720,0.005735667,0.196594667,0.029175088,0.0032225,0.00115703,0.00828527,45.31209898,2.302389021,22.05455989,1.94648278,0.000262147,0.00025935,0.000212421,0.000350351,0.000221772,0.000311348,0.008985319,0.008889418,0.007280913,0.01200858,0.007601431,0.010671706,44.5,0.073015873,2,7676557,0.070483297,0.037533195,0.196715243,0.157579936,0.058242488,0.044591627,25,24,1.375483917,11.13697523,3.087758452
Malacoptila_fusca_MK060135.1,Malacoptila_fusca,PICIFORMES,Bucconidae,Malacoptila_fusca,PICIFORMES,Bucconidae,Malacoptila_fusca,,1,-64.78700215,-0.05805029,1912315.395,24.80364532,6.293025513,25.74703979,23.92863922,5462.302734,Terrestrial,1743,0.005967667,0.137361,0.043445131,0.00283012,0.00114248,0.00640256,47.51788293,2.500277827,21.29201769,1.478072082,0.000281613,0.000279725,0.000238118,0.000340992,0.000248571,0.000313,0.006482041,0.006438585,0.005480881,0.007848799,0.005721501,0.007204494,45.4,0,2,60147,0.145868506,NA,0.048136198,NA,0.046332438,NA,27,NA,1.240519739,9.114394863,3.069227207
Bucco_macrodactylus_MK060124.1,Bucco_macrodactylus,PICIFORMES,Bucconidae,Bucco_macrodactylus,PICIFORMES,Bucconidae,Bucco_macrodactylus,Resident,1,-68.91120489,-3.34413284,3329953.343,24.65143433,5.03321991,25.28924408,23.75585175,5230.794434,Terrestrial,1743,0.007807,0.212857,0.036677206,0.00352253,0.00131418,0.00817826,47.51788293,2.500277827,21.29201769,1.478072082,0.000368411,0.000365941,0.000311509,0.000446091,0.000325185,0.000409472,0.010044683,0.009977344,0.008493269,0.012162636,0.008866138,0.01116421,25,0,2,490197,0.039940355,0.028702435,0.048124051,0.046130227,0.046961821,0.026540113,23,23,1.105741609,8.210473487,2.64157509
Bucco_capensis_MN356182.1,Bucco_capensis,PICIFORMES,Bucconidae,Bucco_capensis,PICIFORMES,Bucconidae,Bucco_capensis,,1,-63.50385848,-2.42824533,5454915.037,25.01902313,5.57118103,25.82809143,24.18717194,5391.953613,Terrestrial,1743,0.007326667,0.149850333,0.048893229,0.0021953,0.00100284,0.00512593,47.51788293,2.500277827,26.03705521,1.716242521,0.000282592,0.000283532,0.000247036,0.00032561,0.000248324,0.000315458,0.005779785,0.005798998,0.005052565,0.006659618,0.005078911,0.006451981,54,0,2,630094,0.03975019,0.04462626,0.047570808,0.046067077,0.047974646,0.017754586,24,24,1.41492987,10.51687039,3.275246922
Galbula_dea_MN356220.1,Galbula_dea,PICIFORMES,Galbulidae,Galbula_dea,PICIFORMES,Galbulidae,Galbula_dea,,1,-61.90950123,-3.81106655,5923896.484,25.02555695,5.974028931,25.92604065,24.16605988,5375.992676,Terrestrial,1743,0.004234333,0.153414667,0.027600577,0.00355665,0.00123084,0.00874008,47.51788293,2.500277827,14.75731598,1.360726883,0.000289324,0.000287912,0.000227925,0.000364344,0.000240063,0.000341194,0.010482522,0.010431383,0.008257986,0.013200577,0.008697764,0.012361852,27.4,0,2,1896439,0.17998819,NA,0.060110852,NA,0.089407588,NA,28,NA,1.125454582,8.363921302,2.685278849
Galbula_albirostris_MK060130.1,Galbula_albirostris,PICIFORMES,Galbulidae,Galbula_albirostris,PICIFORMES,Galbulidae,Galbula_albirostris,,1,-59.48125738,1.53541508,1881365.042,25.16240997,6.480267334,26.18110046,24.31389313,5599.498047,Terrestrial,1743,0.005337,0.147984667,0.036064547,0.00322057,0.00131164,0.00719437,47.51788293,2.500277827,14.75731598,1.360726883,0.000364667,0.000362888,0.000287279,0.000459223,0.000302578,0.000430045,0.010111501,0.010062172,0.007965701,0.012733352,0.008389913,0.011924313,22.1,0,2,602643,0.196245635,0.073898942,0.060631602,0.046113536,0.0778021,0.021169276,28,24,1.284364623,8.336965684,3.047923458
Brachygalba_albogularis_MK060123.1,Brachygalba_albogularis,PICIFORMES,Galbulidae,Brachygalba_albogularis,PICIFORMES,Galbulidae,Brachygalba_albogularis,,1,-70.91611128,-8.44710253,660078.8212,24.54333344,5.498009033,25.18522186,23.47263184,5176.210938,Terrestrial,1743,0.009066667,0.255223333,0.035524443,0.00322921,0.00127531,0.00827914,47.51788293,2.500277827,27.41720131,2.109495379,0.000332557,0.000333548,0.000264075,0.00038328,0.000281888,0.000375151,0.009361368,0.009389259,0.007433606,0.010789193,0.007935038,0.01056037,17.4,0,2,541511,0.068823728,NA,0.047190087,NA,0.036665106,NA,24,NA,1.031472119,7.769391217,2.428155689
Geobiastes_squamiger_MK060131.1,Geobiastes_squamiger,CORACIIFORMES,Brachypteraciidae,Brachypteracias_squamiger,CORACIIFORMES,Brachypteraciidae,Geobiastes_squamiger,,1,48.94442531,-17.7089608,21195.48253,21.06794739,20.94019531,23.56946564,17.98481598,4592.719238,Terrestrial,1748,0.003468,0.159061,0.021802956,0.00236736,0.00074779,0.00611615,53.89846125,2.173530166,14.83507342,1.469345113,0.000236038,0.000235392,0.000184276,0.000299174,0.000196099,0.000278021,0.010825975,0.010796325,0.008451874,0.013721719,0.008994146,0.012751507,155,0,4,54695,0.026966778,0.033821166,0.04736567,0.046035724,0.030016189,0.026073692,23,24,1.959450444,13.26610595,5.108756674
Brachypteracias_leptosomus_MN356322.1,Brachypteracias_leptosomus,CORACIIFORMES,Brachypteraciidae,Brachypteracias_leptosomus,CORACIIFORMES,Brachypteraciidae,Brachypteracias_leptosomus,,1,48.72104389,-17.89267336,39070.41793,20.22965698,20.84389893,22.68300476,17.14444733,4597.907227,Terrestrial,1748,0.003888333,0.113780333,0.034174037,0.00221477,0.00073107,0.00574908,53.89846125,2.173530166,14.83507342,1.469345113,0.000264647,0.000263922,0.000206611,0.000335435,0.000219867,0.000311718,0.007744092,0.007722883,0.006045838,0.009815491,0.006433739,0.009121473,185,0,4,60143,0.021612257,0.025039515,0.04716111,0.046253802,0.031960958,0.024124568,22,23,2.028943561,13.73732282,5.405135268
Eurystomus_gularis_MN356271.1,Eurystomus_gularis,CORACIIFORMES,Coraciidae,Eurystomus_gularis,CORACIIFORMES,Coraciidae,Eurystomus_gularis,,1,13.66929299,1.8897132,2827968.863,23.90258179,7.619921265,25.02620697,22.87139893,5407.725098,Terrestrial,1748,0.004688333,0.121003,0.038745596,0.0027393,0.00109428,0.0065177,53.89846125,2.173530166,12.29179364,1.360518713,0.000385945,0.000388675,0.000274352,0.000527073,0.00030893,0.000468302,0.009960999,0.010031464,0.007080851,0.013603435,0.007973303,0.012086591,96.3,0.003215434,2,444777,0.063586262,0.039262758,0.051428766,0.045889962,0.045646737,0.032151304,24,24,1.651116823,10.80604941,4.045144146
Eurystomus_orientalis_EU344978.2,Eurystomus_orientalis,CORACIIFORMES,Coraciidae,Eurystomus_orientalis,CORACIIFORMES,Coraciidae,Eurystomus_orientalis,,3,121.0453276,14.53997599,12922409.59,17.7421402,56.45915527,24.90062714,9.32240448,3953.303711,Terrestrial,1748,0.003330667,0.139134,0.023938553,0.00265907,0.00088419,0.00675166,53.89846125,2.173530166,12.29179364,1.360518713,0.000274181,0.000276121,0.000194904,0.000374441,0.000219469,0.000332689,0.011453547,0.011534571,0.008141841,0.015641763,0.009168017,0.013897637,143,0.157720345,2,6010367,0.078092343,0.065286272,0.052459667,0.047494513,0.047079913,0.026943867,24,25,1.589184104,11.30471489,3.570834837
Merops_nubicus_MK060137.1,Merops_nubicus,CORACIIFORMES,Meropidae,Merops_nubicus,CORACIIFORMES,Meropidae,Merops_nubicus,,2,18.63184984,10.72246525,6717055.803,26.42246399,22.80381592,29.90194397,23.16152496,5780.794434,Terrestrial,1748,0.001360667,0.113003333,0.012040943,0.00277301,0.00100419,0.00660031,53.89846125,2.173530166,5.57985285,0.782427398,0.000248774,0.000242778,0.00018585,0.000346852,0.000193921,0.00031975,0.020660638,0.020162706,0.015434875,0.028806034,0.016105162,0.026555201,42.4,0,2,14274802,0.129537494,0.10946321,0.16977473,0.14813335,0.155618001,0.127516771,27,26,1.391579632,7.429630415,3.379626136
Merops_viridis_KU821702.1,Merops_viridis,CORACIIFORMES,Meropidae,Merops_viridis,CORACIIFORMES,Meropidae,Merops_viridis,,1,108.8741165,11.74938919,3204518.176,23.6743454,26.31756592,27.02302856,19.74919586,4716.105957,Terrestrial,1748,0.002308667,0.068050667,0.033925702,0.00271136,0.00114063,0.00616897,53.89846125,2.173530166,5.57985285,0.782427398,0.000422098,0.000411926,0.000315336,0.000588509,0.00032903,0.000542525,0.012441847,0.012141992,0.00929489,0.017347009,0.009698537,0.015991556,34.8,0.186732187,2,4434333,0.236119875,0.227564011,0.169929287,0.148338915,0.114261109,0.099376482,30,29,1.358352256,7.504961033,3.570969798
Nyctyornis_amictus_MK060139.1,Nyctyornis_amictus,CORACIIFORMES,Meropidae,Nyctyornis_amictus,CORACIIFORMES,Meropidae,Nyctyornis_amictus,,1,107.6132641,1.97658352,1492016.657,25.37328491,4.081767883,25.975,24.76570129,5399.907227,Terrestrial,1748,0.013141,0.390392667,0.033660981,0.00299301,0.00140092,0.00695312,53.89846125,2.173530166,35.05611948,2.420867031,0.000376607,0.000379488,0.000310113,0.000461047,0.000327313,0.000421322,0.011188236,0.011273817,0.009212821,0.013696791,0.0097238,0.012516614,71.9,0.125,2,231611,0.030840384,0.017889966,0.049339468,0.048912384,0.033658809,0.031879638,21,21,1.387815559,9.435698974,3.203758171
Halcyon_smyrnensis_KY940559.1,Halcyon_smyrnensis,CORACIIFORMES,Alcedinidae,Halcyon_smyrnensis,CORACIIFORMES,Alcedinidae,Halcyon_smyrnensis,,2,83.73910909,21.20803817,6823580.455,23.98181152,43.02430664,29.54110718,17.38605652,4659.291992,Terrestrial,1754,0.001128333,0.035647667,0.031652376,0.00296044,0.00100162,0.00661811,49.69731701,2.572948252,4.86576929,0.59896074,0.000235536,0.000234774,0.00017308,0.00039115,0.000187712,0.000289006,0.007441353,0.007417269,0.005468159,0.012357692,0.005930429,0.009130628,91.4,0.076576577,2,13506083,0.151372595,NA,0.120635422,NA,0.078479258,NA,32,NA,1.495381994,7.972514302,2.68119248
Halcyon_pileata_KJ476742.1,Halcyon_pileata,CORACIIFORMES,Alcedinidae,Halcyon_pileata,CORACIIFORMES,Alcedinidae,Halcyon_pileata,,2,111.9224725,30.81680019,3068117.976,14.18386993,76.47619141,24.00307312,2.995666504,3395.320557,Terrestrial,1754,0.002139667,0.021992,0.097292955,0.00296973,0.0011265,0.0063314,49.69731701,2.572948252,4.86576929,0.59896074,0.00044665,0.000445204,0.000328213,0.000741741,0.00035596,0.000548044,0.00459077,0.004575912,0.003373454,0.007623791,0.003658641,0.005632929,84,0.05124451,2,1934392,0.184113783,NA,0.120804759,NA,0.063582333,NA,32,NA,1.50958421,8,2.856773963
Halcyon_senegalensis_MN356338.1,Halcyon_senegalensis,CORACIIFORMES,Alcedinidae,Halcyon_senegalensis,CORACIIFORMES,Alcedinidae,Halcyon_senegalensis,,1,19.50990207,-0.07500118,14752529.26,24.14791718,18.09284546,26.85216064,21.50799103,5530.502441,Terrestrial,1754,0.002802333,0.100406667,0.027909833,0.00263273,0.00092196,0.00611917,49.69731701,2.572948252,12.73418003,1.115594373,0.000221785,0.000218865,0.000179665,0.000270717,0.000191117,0.00026682,0.007946473,0.007841865,0.006437354,0.009699694,0.006847669,0.009560082,73.4,0.00427655,2,6886471,0.269730849,0.121562784,0.120782546,0.058327513,0.082523768,0.03521918,33,31,1.50587202,6.787475771,2.736199041
Halcyon_coromanda_KT356219.1,Halcyon_coromanda,CORACIIFORMES,Alcedinidae,Halcyon_coromanda,CORACIIFORMES,Alcedinidae,Halcyon_coromanda,,3,113.0405531,14.21535421,2736822.529,21.02269135,31.57585693,25.21439667,16.40380554,4482.504883,Terrestrial,1754,0.004378667,0.147572667,0.029671258,0.00281036,0.00099989,0.00664106,49.69731701,2.572948252,14.33460142,1.005955472,0.000306966,0.000307893,0.000260703,0.00038996,0.000271208,0.00034608,0.010345569,0.010376826,0.00878637,0.013142682,0.00914042,0.011663827,77.5,0.176573427,2,1137826,0.078655103,0.098710893,0.120670179,0.057372846,0.078163925,0.043828462,30,30,1.278842754,7.120214248,2.327279232
Todiramphus_sanctus_vagans_EU410489.1,Todiramphus_sanctus,CORACIIFORMES,Alcedinidae,Todiramphus_sanctus,CORACIIFORMES,Alcedinidae,Todiramphus_sanctus,,3,137.6916159,-26.19584228,5939556.75,21.321842,26.66396107,25.73980503,16.33881054,4409.280762,Terrestrial&Marine,1754,0.005017333,0.237636333,0.021113494,0.00326445,0.00107376,0.00775871,49.69731701,2.572948252,16.36827889,1.369087747,0.000308664,0.000308157,0.000249343,0.000393645,0.000260184,0.000361859,0.014619274,0.014595249,0.01180963,0.018644227,0.012323099,0.017138755,53,0.053435115,2,9617994,0.327218745,0.342627976,0.160932021,0.062403827,0.240247836,0.100253698,35,35,1.378500615,9.125497539,3.139773873
Dacelo_novaeguineae_MK060128.1,Dacelo_novaeguineae,CORACIIFORMES,Alcedinidae,Dacelo_novaeguineae,CORACIIFORMES,Alcedinidae,Dacelo_novaeguineae,,1,145.7041822,-28.34317275,2413836.571,19.58725281,46.90553223,25.6664093,12.68924637,4065.977051,Terrestrial,1754,0.005303333,0.158545333,0.033449949,0.0027182,0.00097782,0.00634878,49.69731701,2.572948252,16.36827889,1.369087747,0.000326259,0.000325722,0.000263556,0.000416083,0.000275015,0.000382486,0.009753633,0.009737604,0.007879105,0.012438987,0.00822168,0.011434571,333.8,0.018779343,2,3443934,0.335874933,0.227009468,0.121689566,0.060557955,0.082236076,0.055423813,33,33,1.233854582,15.2,4.596322512
Chloroceryle_aenea_MN356219.1,Chloroceryle_aenea,CORACIIFORMES,Alcedinidae,Chloroceryle_aenea,CORACIIFORMES,Alcedinidae,Chloroceryle_aenea,,1,-63.59814294,-3.81789008,9332280.13,24.92768097,8.485380859,26.07481079,23.62333679,5245.819824,Terrestrial,1754,0.008535667,0.239851,0.035587372,0.00341384,0.00142184,0.0073112,49.69731701,2.572948252,19.06767103,1.483773326,0.000450169,0.000450839,0.00035197,0.0005194,0.000379113,0.000509754,0.012649687,0.012668504,0.009890296,0.014595051,0.010653007,0.014324019,13.8,0.008009153,2,2409530,0.057144728,0.068098335,0.116611761,0.05723484,0.036845818,0.035604541,28,29,1.20219152,6.435757238,2.43010889
Megaceryle_lugubris_KY940558.1,Megaceryle_lugubris,CORACIIFORMES,Alcedinidae,Megaceryle_lugubris,CORACIIFORMES,Alcedinidae,Megaceryle_lugubris,,1,109.7137282,29.14615808,5024200.397,16.2203476,66.94544922,24.77559509,6.368434906,3559.462646,Terrestrial,1754,0.005288667,0.218183,0.024239591,0.00340737,0.0012032,0.00787944,49.69731701,2.572948252,19.06767103,1.483773326,0.000278923,0.000279338,0.000218079,0.000321818,0.000234897,0.000315842,0.011506921,0.011524039,0.008996812,0.013276543,0.009690621,0.013029996,271,0.055449331,2,741591,0.123322625,NA,0.117034001,NA,0.041233668,NA,28,NA,1.351036754,14.40307922,3.748199829
Ceryle_rudis_KJ461938.1,Ceryle_rudis,CORACIIFORMES,Alcedinidae,Ceryle_rudis,CORACIIFORMES,Alcedinidae,Ceryle_rudis,,1,44.55473182,7.17091995,23875911.23,23.56758118,28.01504883,27.38551025,19.36982727,5126.499512,Terrestrial,1754,0.005684,0.226485333,0.025096548,0.00271211,0.00098596,0.00660839,49.69731701,2.572948252,23.33685008,1.557468212,0.000244604,0.000245972,0.00020269,0.000281131,0.000208229,0.000271462,0.009746538,0.009801028,0.008076414,0.011201981,0.008297135,0.010816696,84.4,0.005277045,2,17777106,0.036563373,0.032802218,0.116443431,0.057594443,0.051956299,0.045790316,26,26,1.147761703,7.755217131,2.5279953
Corythornis_leucogaster_MK060152.1,Corythornis_leucogaster,CORACIIFORMES,Alcedinidae,Alcedo_leucogaster,CORACIIFORMES,Alcedinidae,Corythornis_leucogaster,,1,15.36831571,1.8273387,2739779.011,25.5664259,6.284002314,27.00447388,23.956036,5425.043457,Terrestrial&Marine,1754,0.003977667,0.153542333,0.025905993,0.00380779,0.00143822,0.00864442,49.69731701,2.572948252,9.9526291,1.032672034,0.000403876,0.000403827,0.000305241,0.00053557,0.000324315,0.000475446,0.015590079,0.015588182,0.011782635,0.020673578,0.012518925,0.018352726,14.5,0.007067138,2,393177,0.076791453,0.088763077,0.118539371,0.087438938,0.062520462,0.057810367,27,28,1.271626385,9.27491347,3.357021959
