,Seq.Names,Order.FTL,Family.FTL,Tree.Tips,Clade.Sizes,Lineages,Sisters,Sister,Label,Tree.Tip,Clade.Size
2309,Sillago_sinica_KR363151.1,Incertae_sedis_in_Eupercaria,Sillaginidae,Incertae_sedis_in_Eupercaria_Sillaginidae,33,Lineage1,87,,,,
2310,Sillago_japonica_MW248468.1,Incertae_sedis_in_Eupercaria,Sillaginidae,Incertae_sedis_in_Eupercaria_Sillaginidae,33,Lineage1,87,,,,
2311,Sillago_sihama_JQ048935.1,Incertae_sedis_in_Eupercaria,Sillaginidae,Incertae_sedis_in_Eupercaria_Sillaginidae,33,Lineage1,87,87,Sillaginidae,Incertae_sedis_in_Eupercaria_Sillaginidae,33
2312,Dicentrarchus_labrax_KJ168065.1,Incertae_sedis_in_Eupercaria,Moronidae,Incertae_sedis_in_Eupercaria_Moronidae,6,Lineage2,87,87,Moronidae,Incertae_sedis_in_Eupercaria_Moronidae,6
2313,Dicentrarchus_punctatus_KJ168066.1,Incertae_sedis_in_Eupercaria,Moronidae,Incertae_sedis_in_Eupercaria_Moronidae,6,Lineage2,87,,,,
2314,Morone_saxatilis_HM447585.1,Incertae_sedis_in_Eupercaria,Moronidae,Incertae_sedis_in_Eupercaria_Moronidae,6,Lineage2,87,,,,
2315,Morone_americana_KU641485.1,Incertae_sedis_in_Eupercaria,Moronidae,Incertae_sedis_in_Eupercaria_Moronidae,6,Lineage2,87,,,,
2316,Gerres_decacanthus_MT023107.1,Incertae_sedis_in_Eupercaria,Gerreidae,Incertae_sedis_in_Eupercaria_Gerreidae,55,,,,,,
2317,Gerres_filamentosus_MG587039.1,Incertae_sedis_in_Eupercaria,Gerreidae,Incertae_sedis_in_Eupercaria_Gerreidae,55,,,,,,
2318,Gerres_erythrourus_MN075144.1,Incertae_sedis_in_Eupercaria,Gerreidae,Incertae_sedis_in_Eupercaria_Gerreidae,55,,,,,,
2319,Uranoscopus_japonicus_NC_034340.1,Uranoscopiformes,Uranoscopidae,Uranoscopiformes_Uranoscopidae,53,,,,,,
2320,Uranoscopus_cognatus_MH823734.1,Uranoscopiformes,Uranoscopidae,Uranoscopiformes_Uranoscopidae,53,,,,,,
2321,Ammodytes_personatus_MK163331.1,Uranoscopiformes,Ammodytidae,Uranoscopiformes_Ammodytidae,28,,,,,,
2322,Ammodytes_marinus_MN122922.1,Uranoscopiformes,Ammodytidae,Uranoscopiformes_Ammodytidae,28,,,,,,
2323,Gymnammodytes_semisquamatus_MT410950.1,Uranoscopiformes,Ammodytidae,Uranoscopiformes_Ammodytidae,28,,,,,,
2324,Ammodytes_dubius_KT723026.1,Uranoscopiformes,Ammodytidae,Uranoscopiformes_Ammodytidae,28,,,,,,
2325,Ammodytes_americanus_KT723027.1,Uranoscopiformes,Ammodytidae,Uranoscopiformes_Ammodytidae,28,,,,,,
2326,Ammodytes_hexapterus_KC422441.1,Uranoscopiformes,Ammodytidae,Uranoscopiformes_Ammodytidae,28,,,,,,
2327,Ammodytes_tobianus_MN122889.1,Uranoscopiformes,Ammodytidae,Uranoscopiformes_Ammodytidae,28,,,,,,
2328,Pseudopentaceros_richardsoni_NC_020016.1,Pempheriformes,Pentacerotidae,Pempheriformes_Pentacerotidae,13,Lineage1,88,,,,
2329,Histiopterus_typus_AP006807.1,Pempheriformes,Pentacerotidae,Pempheriformes_Pentacerotidae,13,Lineage1,88,88,Pentacerotidae,Pempheriformes_Pentacerotidae,13
2330,Banjos_banjos_KT345965.1,Pempheriformes,Banjosidae,Pempheriformes_Banjosidae,1,Lineage2,88,88,Banjosidae,Pempheriformes_Banjosidae,1
2331,Stereolepis_doederleini_MT083886.1,Pempheriformes,Polyprionidae,Pempheriformes_Polyprionidae,5,Lineage1,89,89,Polyprionidae,Pempheriformes_Polyprionidae,5
2332,Lateolabrax_japonicus_MW166212.1,Pempheriformes,Lateolabracidae,Pempheriformes_Lateolabracidae,2,Lineage2,89,89,Lateolabracidae,Pempheriformes_Lateolabracidae,2
2333,Lateolabrax_latus_KR780681.1,Pempheriformes,Lateolabracidae,Pempheriformes_Lateolabracidae,2,Lineage2,89,,,,
2334,Bathyclupea_megaceps_NC_034342.1,Incertae_sedis_in_Eupercaria,Bathyclupeidae,Incertae_sedis_in_Eupercaria_Bathyclupeidae,7,,,,,,
2335,Synagrops_japonicus_NC_034335.1,Pempheriformes,Acropomatidae,Pempheriformes_Acropomatidae,31,,,,,,
2336,Acropoma_japonicum_MN251861.1,Pempheriformes,Acropomatidae,Pempheriformes_Acropomatidae,31,,,,,,
2337,Doederleinia_berycoides_AP009181.1,Pempheriformes,Acropomatidae,Pempheriformes_Acropomatidae,31,,,,,,
2338,Scombrops_gilberti_NC_028550.1,Scombriformes,Scombropidae,Scombriformes_Scombropidae,3,Lineage1,90,90,Scombropidae,Scombriformes_Scombropidae,3
2339,Epigonus_denticulatus_NC_034334.1,Pempheriformes,Epigonidae,Pempheriformes_Epigonidae,41,Lineage2,90,90,Epigonidae+Creediidae,Pempheriformes_Epigonidae,59
2340,Terapon_jarbua_KP455734.1,Centrarchiformes,Terapontidae,Centrarchiformes_Terapontidae,52,Lineage1,91,,,,
2341,Terapon_theraps_MW143074.1,Centrarchiformes,Terapontidae,Centrarchiformes_Terapontidae,52,Lineage1,91,,,,
2342,Rhynchopelates_oxyrhynchus_AP011064.1,Centrarchiformes,Terapontidae,Centrarchiformes_Terapontidae,52,Lineage1,91,,,,
2343,Leiopotherapon_unicolor_MK024340.1,Centrarchiformes,Terapontidae,Centrarchiformes_Terapontidae,52,Lineage1,91,,,,
2344,Scortum_barcoo_KP317810.1,Centrarchiformes,Terapontidae,Centrarchiformes_Terapontidae,52,Lineage1,91,,,,
2345,Hephaestus_fuliginosus_MH606192.1,Centrarchiformes,Terapontidae,Centrarchiformes_Terapontidae,52,Lineage1,91,91,Terapontidae,Centrarchiformes_Terapontidae,52
2346,Kuhlia_mugil_AP011065.1,Centrarchiformes,Kuhliidae,Centrarchiformes_Kuhliidae,14,Lineage2,91,91,Kuhliidae,Centrarchiformes_Kuhliidae,14
2347,Oplegnathus_punctatus_AP011066.1,Centrarchiformes,Oplegnathidae,Centrarchiformes_Oplegnathidae,7,,,,,,
2348,Oplegnathus_fasciatus_DQ872160.1,Centrarchiformes,Oplegnathidae,Centrarchiformes_Oplegnathidae,7,,,,,,
2349,Girella_punctata_AP011060.1,Centrarchiformes,Girellidae,Centrarchiformes_Girellidae,18,Lineage1,92,92,Girellidae,Centrarchiformes_Girellidae,18
2350,Kyphosus_cinerascens_AP011061.1,Centrarchiformes,Kyphosidae,Centrarchiformes_Kyphosidae,34,Lineage2,92,92,Kyphosidae,Centrarchiformes_Kyphosidae,34
2351,Microcanthus_strigatus_AP006009.1,Centrarchiformes,Kyphosidae,Centrarchiformes_Kyphosidae,34,Lineage2,92,,,,
2352,Scorpis_lineolata_AP011063.1,Centrarchiformes,Kyphosidae,Centrarchiformes_Kyphosidae,34,Lineage2,92,,,,
2353,Labracoglossa_argentiventris_AP011062.1,Centrarchiformes,Kyphosidae,Centrarchiformes_Kyphosidae,34,Lineage2,92,,,,
2354,Pomoxis_nigromaculatus_MF621719.1,Centrarchiformes,Centrarchidae,Centrarchiformes_Centrarchidae,38,Lineage1,93,,,,
2355,Ambloplites_rupestris_KY660677.1,Centrarchiformes,Centrarchidae,Centrarchiformes_Centrarchidae,38,Lineage1,93,,,,
2356,Lepomis_cyanellus_KC427094.1,Centrarchiformes,Centrarchidae,Centrarchiformes_Centrarchidae,38,Lineage1,93,,,,
2357,Lepomis_gulosus_MH301067.1,Centrarchiformes,Centrarchidae,Centrarchiformes_Centrarchidae,38,Lineage1,93,,,,
2358,Lepomis_macrochirus_KP013118.1,Centrarchiformes,Centrarchidae,Centrarchiformes_Centrarchidae,38,Lineage1,93,,,,
2359,Lepomis_auritus_MH301065.1,Centrarchiformes,Centrarchidae,Centrarchiformes_Centrarchidae,38,Lineage1,93,,,,
2360,Lepomis_gibbosus_MF621725.1,Centrarchiformes,Centrarchidae,Centrarchiformes_Centrarchidae,38,Lineage1,93,,,,
2361,Lepomis_punctatus_strain_MF621732.1,Centrarchiformes,Centrarchidae,Centrarchiformes_Centrarchidae,38,Lineage1,93,,,,
2362,Micropterus_dolomieu_strain_MF621710.1,Centrarchiformes,Centrarchidae,Centrarchiformes_Centrarchidae,38,Lineage1,93,,,,
2363,Micropterus_salmoides_salmoides_HQ391896.1,Centrarchiformes,Centrarchidae,Centrarchiformes_Centrarchidae,38,Lineage1,93,,,,
2364,Micropterus_floridanus_MH301072.1,Centrarchiformes,Centrarchidae,Centrarchiformes_Centrarchidae,38,Lineage1,93,93,Centrarchidae,Centrarchiformes_Centrarchidae,38
2365,Elassoma_zonatum_AP006813.1,Centrarchiformes,Elassomatidae,Centrarchiformes_Elassomatidae,7,Lineage2,93,93,Elassomatidae,Centrarchiformes_Elassomatidae,7
2366,Elassoma_evergladei_AP002950.1,Centrarchiformes,Elassomatidae,Centrarchiformes_Elassomatidae,7,Lineage2,93,,,,
2367,Siniperca_roulei_KJ644782.1,Centrarchiformes,Sinipercidae,Centrarchiformes_Sinipercidae,9,Lineage1,94,,,,
2368,Siniperca_obscura_KC567664.1,Centrarchiformes,Sinipercidae,Centrarchiformes_Sinipercidae,9,Lineage1,94,,,,
2369,Siniperca_knerii_MK430069.1,Centrarchiformes,Sinipercidae,Centrarchiformes_Sinipercidae,9,Lineage1,94,,,,
2370,Siniperca_chuatsi_x_KJ907732.1,Centrarchiformes,Sinipercidae,Centrarchiformes_Sinipercidae,9,Lineage1,94,,,,
2371,Siniperca_scherzeri_from_JQ010985.1,Centrarchiformes,Sinipercidae,Centrarchiformes_Sinipercidae,9,Lineage1,94,,,,
2372,Siniperca_undulata_KF815977.1,Centrarchiformes,Sinipercidae,Centrarchiformes_Sinipercidae,9,Lineage1,94,,,,
2373,Siniperca_fortis_MN857459.1,Centrarchiformes,Sinipercidae,Centrarchiformes_Sinipercidae,9,Lineage1,94,94,Sinipercidae,Centrarchiformes_Sinipercidae,9
2374,Maccullochella_macquariensis_KT337335.1,Centrarchiformes,Percichthyidae,Centrarchiformes_Percichthyidae,30,Lineage2,94,94,Percichthyidae,Centrarchiformes_Percichthyidae,30
2375,Maccullochella_peelii_KT337330.1,Centrarchiformes,Percichthyidae,Centrarchiformes_Percichthyidae,30,Lineage2,94,,,,
2376,Maccullochella_ikei_KT337324.1,Centrarchiformes,Percichthyidae,Centrarchiformes_Percichthyidae,30,Lineage2,94,,,,
2377,Maccullochella_mariensis_KT337328.1,Centrarchiformes,Percichthyidae,Centrarchiformes_Percichthyidae,30,Lineage2,94,,,,
2378,Macquaria_australasica_KR152245.1,Centrarchiformes,Percichthyidae,Centrarchiformes_Percichthyidae,30,Lineage2,94,,,,
2379,Nannoperca_obscura_JF519733.1,Centrarchiformes,Percichthyidae,Centrarchiformes_Percichthyidae,30,Lineage2,94,,,,
2380,Nannoperca_australis_JF519732.1,Centrarchiformes,Percichthyidae,Centrarchiformes_Percichthyidae,30,Lineage2,94,,,,
2381,Percilia_gillissi_MK239310.1,Centrarchiformes,Percichthyidae,Centrarchiformes_Percichthyidae,30,Lineage2,94,,,,
2382,Coreoperca_whiteheadi_KJ149811.1,Centrarchiformes,Percichthyidae,Centrarchiformes_Percichthyidae,30,Lineage2,94,,,,
2383,Coreoperca_kawamebari_AP005990.1,Centrarchiformes,Percichthyidae,Centrarchiformes_Percichthyidae,30,Lineage2,94,,,,
2384,Coreoperca_herzi_KR075132.1,Centrarchiformes,Percichthyidae,Centrarchiformes_Percichthyidae,30,Lineage2,94,,,,
2385,Coreoperca_loona_KJ644781.1,Centrarchiformes,Percichthyidae,Centrarchiformes_Percichthyidae,30,Lineage2,94,,,,
2386,Enoplosus_armatus_AP006008.1,Centrarchiformes,Enoplosidae,Centrarchiformes_Enoplosidae,1,,,,,,
2387,Paracirrhites_arcatus_NC_022512.1,Centrarchiformes,Cirrhitidae,Centrarchiformes_Cirrhitidae,33,,,,,,
2388,Gymnocephalus_cernua_KM978956.1,Perciformes,Percidae,Perciformes_Percidae,238,Lineage1,95,,,,
2389,Perca_fluviatilis_KM410088.1,Perciformes,Percidae,Perciformes_Percidae,238,Lineage1,95,,,,
2390,Perca_flavescens_JX629442.1,Perciformes,Percidae,Perciformes_Percidae,238,Lineage1,95,,,,
2391,Perca_schrenkii_KR905930.1,Perciformes,Percidae,Perciformes_Percidae,238,Lineage1,95,,,,
2392,Sander_vitreus_KT211457.1,Perciformes,Percidae,Perciformes_Percidae,238,Lineage1,95,,,,
2393,Sander_canadensis_KT211478.1,Perciformes,Percidae,Perciformes_Percidae,238,Lineage1,95,,,,
2394,Sander_lucioperca_KP125333.1,Perciformes,Percidae,Perciformes_Percidae,238,Lineage1,95,,,,
2395,Ammocrypta_beanii_MN402459.1,Perciformes,Percidae,Perciformes_Percidae,238,Lineage1,95,,,,
2396,Percina_roanoka_MW856870.1,Perciformes,Percidae,Perciformes_Percidae,238,Lineage1,95,,,,
2397,Percina_peltata_MW856860.1,Perciformes,Percidae,Perciformes_Percidae,238,Lineage1,95,,,,
2398,Percina_macrocephala_MW856849.1,Perciformes,Percidae,Perciformes_Percidae,238,Lineage1,95,,,,
2399,Percina_evides_MW856848.1,Perciformes,Percidae,Perciformes_Percidae,238,Lineage1,95,,,,
2400,Percina_macrolepida_DQ536430.1,Perciformes,Percidae,Perciformes_Percidae,238,Lineage1,95,,,,
2401,Percina_caprodes_MW856875.1,Perciformes,Percidae,Perciformes_Percidae,238,Lineage1,95,,,,
2402,Percina_bimaculata_MW856837.1,Perciformes,Percidae,Perciformes_Percidae,238,Lineage1,95,,,,
2403,Percina_copelandi_MW856850.1,Perciformes,Percidae,Perciformes_Percidae,238,Lineage1,95,,,,
2404,Percina_brevicauda_MK778456.1,Perciformes,Percidae,Perciformes_Percidae,238,Lineage1,95,,,,
2405,Percina_crypta_KY965073.1,Perciformes,Percidae,Perciformes_Percidae,238,Lineage1,95,,,,
2406,Etheostoma_chuckwachatte_KY965071.1,Perciformes,Percidae,Perciformes_Percidae,238,Lineage1,95,,,,
2407,Etheostoma_tippecanoe_MW856846.1,Perciformes,Percidae,Perciformes_Percidae,238,Lineage1,95,,,,
2408,Etheostoma_camurum_MW856843.1,Perciformes,Percidae,Perciformes_Percidae,238,Lineage1,95,,,,
2409,Etheostoma_fonticola_MW300324.1,Perciformes,Percidae,Perciformes_Percidae,238,Lineage1,95,,,,
2410,Etheostoma_spectabile_MK243404.1,Perciformes,Percidae,Perciformes_Percidae,238,Lineage1,95,,,,
2411,Etheostoma_trisella_MN792799.1,Perciformes,Percidae,Perciformes_Percidae,238,Lineage1,95,,,,
2412,Etheostoma_jessiae_KY965072.1,Perciformes,Percidae,Perciformes_Percidae,238,Lineage1,95,,,,
2413,Etheostoma_osburni_MW856873.1,Perciformes,Percidae,Perciformes_Percidae,238,Lineage1,95,,,,
2414,Etheostoma_variatum_MW856905.1,Perciformes,Percidae,Perciformes_Percidae,238,Lineage1,95,,,,
2415,Etheostoma_olmstedi_MH301061.1,Perciformes,Percidae,Perciformes_Percidae,238,Lineage1,95,,,,
2416,Etheostoma_nigrum_KT289926.1,Perciformes,Percidae,Perciformes_Percidae,238,Lineage1,95,,,,
2417,Etheostoma_zonale_MW856845.1,Perciformes,Percidae,Perciformes_Percidae,238,Lineage1,95,,,,
2418,Etheostoma_blennioides_MW856844.1,Perciformes,Percidae,Perciformes_Percidae,238,Lineage1,95,,,,
2419,Etheostoma_tallapoosae_KY952221.1,Perciformes,Percidae,Perciformes_Percidae,238,Lineage1,95,,,,
2420,Etheostoma_radiosum_AY341348.2,Perciformes,Percidae,Perciformes_Percidae,238,Lineage1,95,,,,
2421,Etheostoma_caeruleum_MW856868.1,Perciformes,Percidae,Perciformes_Percidae,238,Lineage1,95,,,,
2422,Etheostoma_flabellare_MH301059.1,Perciformes,Percidae,Perciformes_Percidae,238,Lineage1,95,95,Percidae+Niphonidae,Perciformes_Percidae,239
2423,Echiichthys_vipera_MT410919.1,Perciformes,Trachinidae,Perciformes_Trachinidae,9,Lineage2,95,95,Trachinidae+Bembropidae,Perciformes_Trachinidae,26
2424,Pseudanthias_dispar_KP013099.1,Perciformes,Serranidae,Perciformes_Serranidae,535,,,,,,
2425,Epinephelus_trimaculatus_KC593372.1,Perciformes,Serranidae,Perciformes_Serranidae,535,,,,,,
2426,Grammistes_sexlineatus_KJ489014.1,Perciformes,Serranidae,Perciformes_Serranidae,535,,,,,,
2427,Diploprion_bifasciatum_KP256530.1,Perciformes,Serranidae,Perciformes_Serranidae,535,,,,,,
2428,Plectropomus_laevis_MN688375.1,Perciformes,Serranidae,Perciformes_Serranidae,535,,,,,,
2429,Plectropomus_areolatus_KC262636.1,Perciformes,Serranidae,Perciformes_Serranidae,535,,,,,,
2430,Plectropomus_leopardus_JQ420074.1,Perciformes,Serranidae,Perciformes_Serranidae,535,,,,,,
2431,Variola_louti_KC593369.1,Perciformes,Serranidae,Perciformes_Serranidae,535,,,,,,
2432,Variola_albimarginata_KC593370.1,Perciformes,Serranidae,Perciformes_Serranidae,535,,,,,,
2433,Aethaloperca_rogaa_KC593376.1,Perciformes,Serranidae,Perciformes_Serranidae,535,,,,,,
2434,Cephalopholis_boenak_KC537759.1,Perciformes,Serranidae,Perciformes_Serranidae,535,,,,,,
2435,Cephalopholis_argus_KC593377.1,Perciformes,Serranidae,Perciformes_Serranidae,535,,,,,,
2436,Cephalopholis_sexmaculata_KJ469385.1,Perciformes,Serranidae,Perciformes_Serranidae,535,,,,,,
2437,Cephalopholis_miniata_MW423580.1,Perciformes,Serranidae,Perciformes_Serranidae,535,,,,,,
2438,Cephalopholis_sonnerati_KC593378.1,Perciformes,Serranidae,Perciformes_Serranidae,535,,,,,,
2439,Cephalopholis_urodeta_strain_MZ411547.1,Perciformes,Serranidae,Perciformes_Serranidae,535,,,,,,
2440,Epinephelus_epistictus_KC593373.1,Perciformes,Serranidae,Perciformes_Serranidae,535,,,,,,
2441,Hyporthodus_haifensis_MW015093.1,Perciformes,Serranidae,Perciformes_Serranidae,535,,,,,,
2442,Hyporthodus_octofasciatus_JX135579.1,Perciformes,Serranidae,Perciformes_Serranidae,535,,,,,,
2443,Epinephelus_septemfasciatus_FJ594966.1,Perciformes,Serranidae,Perciformes_Serranidae,535,,,,,,
2444,Triso_dermopterus_KC593371.1,Perciformes,Serranidae,Perciformes_Serranidae,535,,,,,,
2445,Epinephelus_fuscoguttatus_x_KX575835.1,Perciformes,Serranidae,Perciformes_Serranidae,535,,,,,,
2446,Anyperodon_leucogrammicus_GQ131336.1,Perciformes,Serranidae,Perciformes_Serranidae,535,,,,,,
2447,Epinephelus_bruneus_JQ518289.1,Perciformes,Serranidae,Perciformes_Serranidae,535,,,,,,
2448,Epinephelus_latifasciatus_KC480177.1,Perciformes,Serranidae,Perciformes_Serranidae,535,,,,,,
2449,Epinephelus_tukula_KJ414470.1,Perciformes,Serranidae,Perciformes_Serranidae,535,,,,,,
2450,Epinephelus_coioides_x_KP257572.1,Perciformes,Serranidae,Perciformes_Serranidae,535,,,,,,
2451,Epinephelus_malabaricus_KM873711.1,Perciformes,Serranidae,Perciformes_Serranidae,535,,,,,,
2452,Epinephelus_lanceolatus_KJ451389.1,Perciformes,Serranidae,Perciformes_Serranidae,535,,,,,,
2453,Cromileptes_altivelis_x_KY249560.1,Perciformes,Serranidae,Perciformes_Serranidae,535,,,,,,
2454,Epinephelus_corallicola_KP072053.1,Perciformes,Serranidae,Perciformes_Serranidae,535,,,,,,
2455,Epinephelus_awoara_KT240121.1,Perciformes,Serranidae,Perciformes_Serranidae,535,,,,,,
2456,Epinephelus_tauvina_MW194890.1,Perciformes,Serranidae,Perciformes_Serranidae,535,,,,,,
2457,Epinephelus_merra_NC_022509.1,Perciformes,Serranidae,Perciformes_Serranidae,535,,,,,,
2458,Epinephelus_bontoides_KT619054.1,Perciformes,Serranidae,Perciformes_Serranidae,535,,,,,,
2459,Epinephelus_sexfasciatus_KC959953.1,Perciformes,Serranidae,Perciformes_Serranidae,535,,,,,,
2460,Epinephelus_fasciatomaculosus_KC480085.1,Perciformes,Serranidae,Perciformes_Serranidae,535,,,,,,
2461,Epinephelus_chlorostigma_KR872887.1,Perciformes,Serranidae,Perciformes_Serranidae,535,,,,,,
2462,Epinephelus_stictus_KC527593.1,Perciformes,Serranidae,Perciformes_Serranidae,535,,,,,,
2463,Epinephelus_akaara_KJ700439.1,Perciformes,Serranidae,Perciformes_Serranidae,535,,,,,,
2464,Epinephelus_quoyanus_KC790539.1,Perciformes,Serranidae,Perciformes_Serranidae,535,,,,,,
2465,Epinephelus_bleekeri_KF556648.1,Perciformes,Serranidae,Perciformes_Serranidae,535,,,,,,
2466,Epinephelus_areolatus_KC593374.1,Perciformes,Serranidae,Perciformes_Serranidae,535,,,,,,
2467,Hypoplectrus_gemma_FJ848375.1,Perciformes,Serranidae,Perciformes_Serranidae,535,,,,,,
2468,Acanthaphritis_unoorum_NC_034344.1,Pempheriformes,Percophidae,Pempheriformes_Percophidae,32,,,,,,
2469,Bovichtus_angustifrons_MT559884.1,Perciformes,Bovichtidae,Perciformes_Bovichtidae,11,,,,,,
2470,Bovichtus_argentinus_NC_034351.1,Perciformes,Bovichtidae,Perciformes_Bovichtidae,11,,,,,,
2471,Eleginops_maclovinus_strain_KY038381.1,Perciformes,Eleginopsidae,Perciformes_Eleginopsidae,1,,,,,,
2472,Dissostichus_eleginoides_NC_018135.1,Perciformes,Nototheniidae,Perciformes_Nototheniidae,58,,,,,,
2473,Aethotaxis_mitopteryx_MT232658.1,Perciformes,Nototheniidae,Perciformes_Nototheniidae,58,,,,,,
2474,Pleuragramma_antarcticum_JF933905.1,Perciformes,Nototheniidae,Perciformes_Nototheniidae,58,,,,,,
2475,Pagothenia_borchgrevinki_KU951144.1,Perciformes,Nototheniidae,Perciformes_Nototheniidae,58,,,,,,
2476,Trematomus_lepidorhinus_MN864240.2,Perciformes,Nototheniidae,Perciformes_Nototheniidae,58,,,,,,
2477,Trematomus_bernacchii_MN841276.1,Perciformes,Nototheniidae,Perciformes_Nototheniidae,58,,,,,,
2478,Trematomus_tokarevi_MT559896.1,Perciformes,Nototheniidae,Perciformes_Nototheniidae,58,,,,,,
2479,Trematomus_pennellii_MK007073.1,Perciformes,Nototheniidae,Perciformes_Nototheniidae,58,,,,,,
2480,Trematomus_eulepidotus_MT559895.1,Perciformes,Nototheniidae,Perciformes_Nototheniidae,58,,,,,,
2481,Lindbergichthys_nudifrons_MT559890.1,Perciformes,Nototheniidae,Perciformes_Nototheniidae,58,,,,,,
2482,Notothenia_rossii_MT192936.1,Perciformes,Nototheniidae,Perciformes_Nototheniidae,58,,,,,,
2483,Notothenia_coriiceps_JF933906.1,Perciformes,Nototheniidae,Perciformes_Nototheniidae,58,,,,,,
2484,Champsocephalus_gunnari_GU217678.1,Perciformes,Channichthyidae,Perciformes_Channichthyidae,25,Lineage1,96,,,,
2485,Pagetopsis_macropterus_MT559892.1,Perciformes,Channichthyidae,Perciformes_Channichthyidae,25,Lineage1,96,,,,
2486,Neopagetopsis_ionah_MT559891.1,Perciformes,Channichthyidae,Perciformes_Channichthyidae,25,Lineage1,96,,,,
2487,Pseudochaenichthys_georgianus_MT559893.1,Perciformes,Channichthyidae,Perciformes_Channichthyidae,25,Lineage1,96,,,,
2488,Chaenodraco_wilsoni_MF536715.1,Perciformes,Channichthyidae,Perciformes_Channichthyidae,25,Lineage1,96,,,,
2489,Chionodraco_hamatus_KT921282.1,Perciformes,Channichthyidae,Perciformes_Channichthyidae,25,Lineage1,96,,,,
2490,Chionodraco_myersi_NC_010689.1,Perciformes,Channichthyidae,Perciformes_Channichthyidae,25,Lineage1,96,,,,
2491,Chionodraco_rastrospinosus_MF622064.1,Perciformes,Channichthyidae,Perciformes_Channichthyidae,25,Lineage1,96,,,,
2492,Chaenocephalus_aceratus_JF933907.1,Perciformes,Channichthyidae,Perciformes_Channichthyidae,25,Lineage1,96,,,,
2493,Chionobathyscus_dewitti_MN104591.1,Perciformes,Channichthyidae,Perciformes_Channichthyidae,25,Lineage1,96,,,,
2494,Cryodraco_antarcticus_MK941847.1,Perciformes,Channichthyidae,Perciformes_Channichthyidae,25,Lineage1,96,,,,
2495,Channichthys_rhinoceratus_MN125370.1,Perciformes,Channichthyidae,Perciformes_Channichthyidae,25,Lineage1,96,96,Channichthyidae,Perciformes_Channichthyidae,25
2496,Akarotaxis_nudiceps_MT559882.1,Perciformes,Bathydraconidae,Perciformes_Bathydraconidae,17,Lineage2,96,96,Bathydraconidae,Perciformes_Bathydraconidae,17
2497,Gymnodraco_acuticeps_MT559888.1,Perciformes,Bathydraconidae,Perciformes_Bathydraconidae,17,Lineage2,96,,,,
2498,Gerlachea_australis_MT559887.1,Perciformes,Bathydraconidae,Perciformes_Bathydraconidae,17,Lineage2,96,,,,
2499,Artedidraco_skottsbergi_MT559883.1,Perciformes,Artedidraconidae,Perciformes_Artedidraconidae,30,,,,,,
2500,Dolloidraco_longedorsalis_MT559886.1,Perciformes,Artedidraconidae,Perciformes_Artedidraconidae,30,,,,,,
2501,Pogonophryne_albipinna_MN614417.1,Perciformes,Artedidraconidae,Perciformes_Artedidraconidae,30,,,,,,
2502,Platycephalus_indicus_NC_022481.1,Perciformes,Platycephalidae,Perciformes_Platycephalidae,79,Lineage1,97,,,,
2503,Cociella_crocodila_MH521260.1,Perciformes,Platycephalidae,Perciformes_Platycephalidae,79,Lineage1,97,97,Platycephalidae,Perciformes_Platycephalidae,79
2504,Hoplichthys_gilberti_NC_034338.1,Perciformes,Hoplichthyidae,Perciformes_Hoplichthyidae,12,Lineage2,97,97,Hoplichthyidae+Normanichthyidae,Perciformes_Hoplichthyidae,13
2505,Sebastiscus_albofasciatus_MT117230.1,Perciformes,Sebastidae,Perciformes_Sebastidae,135,Lineage1,98,,,,
2506,Sebastiscus_tertius_MT117231.1,Perciformes,Sebastidae,Perciformes_Sebastidae,135,Lineage1,98,,,,
2507,Sebastiscus_marmoratus_MT584656.1,Perciformes,Sebastidae,Perciformes_Sebastidae,135,Lineage1,98,,,,
2508,Helicolenus_hilgendorfi_AP002948.1,Perciformes,Sebastidae,Perciformes_Sebastidae,135,Lineage1,98,,,,
2509,Helicolenus_avius_NC_020349.1,Perciformes,Sebastidae,Perciformes_Sebastidae,135,Lineage1,98,,,,
2510,Sebastes_inermis_KF725093.1,Perciformes,Sebastidae,Perciformes_Sebastidae,135,Lineage1,98,,,,
2511,Sebastes_thompsoni_KJ834064.1,Perciformes,Sebastidae,Perciformes_Sebastidae,135,Lineage1,98,,,,
2512,Sebastes_trivittatus_KJ834062.1,Perciformes,Sebastidae,Perciformes_Sebastidae,135,Lineage1,98,,,,
2513,Sebastes_vulpes_KJ525743.1,Perciformes,Sebastidae,Perciformes_Sebastidae,135,Lineage1,98,,,,
